"题目","朝代","作者","内容","来源","词牌"
"让我rap","","张震岳","你根本没实力还要出来当歌星⏎反正只要行销宣传随便卖也是白金⏎现场我咧这样也可以我实在是看不下去⏎你以为咿咿阿阿咿咿就是R&B⏎原本小人物的爱情被你们搞的好煽情⏎接受媒体采访时笑的虚情假意⏎盼哼 fuck that !! 这年头⏎只要脸蛋好看就可以当歌星⏎你会不会唱歌根本没有关系⏎我们会用万能的钱来打造你⏎宣传费用随便一砸就是千万新台币⏎究竟台湾的音乐出了什么问题⏎所谓多元化市场不过是商业化经营⏎你领个金曲奖又代表你是老几⏎要我听你的音乐我不如来听佛经⏎这样没内容的歌也能当做主打⏎这个水准要比20年前来的更差⏎还说潮流音乐已经开始国际化⏎让我们睁大只眼看乐坛闷死吧⏎徐怀钰 fuck 蔡依林 suck⏎这样的音乐muthafuckin' bullshit⏎以你这样的形象你还能再红几年⏎金光党做这种音乐 在骗钱⏎就让我来rap 揭开你的疮疤⏎就让我来rap 你把听众当白痴啊⏎就让我来rap 哈哈有钱吊就大⏎就让我来rap 来看乐坛闷死吧⏎就让我来rap 揭开你的疮疤⏎就让我来rap 你把听众当白痴啊⏎就让我来rap 哈哈有钱吊就大⏎就让我来rap 来看乐坛闷死吧⏎新人一个两个三个四个个个拼成绩⏎但是唱出来的歌 却都千篇一律⏎怎么唱来唱去也唱不出什么东西⏎我听不到 来自周围真实的声音⏎为了打歌亮相还要牺牲自我⏎任人作弄又痴又跪又哭 像个小丑⏎任人摆布 像是被操纵的木偶⏎你没有感觉吗还是你说不出口⏎这个游戏就留给你自己去玩⏎这个乐坛砸钱就好比 扔鸡蛋⏎我不爽 台湾乐坛只有一个字 烂⏎这就是 为什么我拿着麦克风⏎站在这个舞台⏎一只疯狗现在也要出唱片⏎你要被我电还怕没有时间⏎Hip-Hop就是我的刀⏎饶舌就是我的剑⏎我顶着underground的一股力量到处撒野⏎既然芭乐的数量无法适可而止⏎麦克风就是我的水果刀⏎我铲除芭乐种子⏎如果你也是Hiphop的一份子⏎让我看你举起右手比出中指⏎就让我来rap 揭开你的疮疤⏎就让我来rap 你把听众当白痴啊⏎就让我来rap 哈哈有钱吊就大⏎就让我来rap 来看乐坛闷死吧⏎就让我来rap 带领你作战⏎就让我来rap 歌词就是原子弹⏎就让我来rap 你敢不敢来玩⏎就让我来rap 自己回家想想看⏎到处有媒体记者穷追不舍拿着摄影机⏎他们啥也不干尽问一些鸟问题⏎挖人隐私发现秘密这是他们最高兴⏎再把责任推给为满足大众的偷窥欲⏎简直狗屁 这是什么道理⏎根本不负责任 到底谁该反省⏎你又有批判又有原则又有个性⏎但是媒体一声命令随时就能封杀你⏎没事小题大作就是现代的新闻局⏎一堆无能的官员他们智商又低⏎满街盗版cd 啊 没有关系啦⏎多唱两句干您老师这首歌 禁⏎我都不知道你这样做是为了什么⏎你说 为了维护社会善良的风气⏎muthafuck 好伟大的使命⏎但是我MC HotDog根本懒得吊你⏎就让我来rap 揭开你的疮疤⏎就让我来rap 你把听众当白痴啊⏎就让我来rap 哈哈有钱吊就大⏎就让我来rap 来看乐坛闷死吧⏎就让我来rap 揭开你的疮疤⏎就让我来rap 你把听众当白痴啊⏎就让我来rap 哈哈有钱吊就大⏎就让我来rap 来看乐坛闷死吧","语料库",""
"加油！","","林俊杰","最近你好吗 少了一点微笑⏎说的话有点少⏎最近我也不好 全世界都在逆转⏎人开始反向思考⏎发现你爱的人 到处跑⏎昨晚刚升职 今天被炒⏎莫名其妙 谁会知道⏎是不是上天开的玩笑⏎地震时 你想和谁拥抱⏎什么是生命中的美好⏎轻易放掉 却不知道⏎幸福就在下一个转角⏎说一声加油 一切更美好⏎所有的悲伤 请往边靠⏎曾经流过的泪⏎湿了伤口 就让阳光晒干而褪⏎这一种加油 人人都需要⏎手牵手 我们一起赛跑⏎说好不见不散⏎每分每秒守候你到老⏎The beat goes on 时间它一直走⏎就像是Life goes on 这过程或许痛⏎不管顺流或逆流 你总得抬起头⏎让我们一起走 走过艰难和困惑⏎发现你爱的人 到处跑⏎昨晚刚升职 今天被炒⏎莫名其妙 谁会知道⏎是不是上天开的玩笑⏎地震时 你想和谁拥抱⏎什么是生命中的美好⏎轻易放掉 却不知道⏎幸福就在下一个转角⏎说一声加油 一切更美好⏎所有的悲伤 请往边靠⏎曾经流过的泪⏎湿了伤口 就让阳光晒干而褪⏎这一种加油 人人都需要⏎手牵手 我们一起赛跑⏎说好不见不散⏎每分每秒守候你到老⏎关关是难关 但我们关关过⏎雨后天晴的阳光 在天空闪闪烁⏎出现了彩虹 忽然间我们才懂⏎如果这是一场马拉松 那我们一起加油⏎说一声加油 一切更美好⏎所有的悲伤 请往边靠⏎曾经流过的泪⏎湿了伤口 就让阳光晒干而褪⏎这一种加油 人人都需要⏎手牵手 我们一起赛跑⏎说好不见不散⏎每分每秒守候你到老","语料库",""
"听不懂没关系_(live)_-_live","","林俊杰","唱什么你若听不懂⏎无所谓只要放轻松⏎对音乐也许不认同⏎爷爷也乐在其中⏎电钢琴对我很服从⏎手指头弹的很从容⏎我唤醒它在你耳边跳动⏎弹着琴想着心事⏎一幕幕画面流逝⏎她的细致柔软的双手⏎像一篇童话诗⏎她用知音的方式⏎看我弹琴的样子⏎从此以后我的脑海⏎就只有一个名字⏎唱什么不一定要懂⏎做音乐我让心放纵⏎也许你听的很激动⏎耶......也别太激动⏎森林中吹起海洋风⏎星空下做着白日梦⏎我随心所欲让音乐带动⏎看 很多人常常这样唱歌⏎这就是我们所谓的饶舌⏎一下往那嘻一下往这哈⏎这样魔术般的唇型⏎妈妈觉得不可思议⏎这一种唱歌的方式⏎像抛ROTI PRATA的样子⏎一听到音乐节奏就不停地展示⏎妈妈你听不懂(没关系啦)⏎我有另一种旋律带给听众⏎完全不同的感动⏎弹着琴想着心事⏎一幕幕画面流逝⏎她的细致柔软的手⏎像一篇童话诗⏎她用知音的方式⏎看我弹琴的样子⏎从此以后 我的脑海⏎就只有一个 你的名字⏎看 很多人常常这样唱歌⏎这就是我们所谓的饶舌⏎一下往那嘻一下往这哈⏎这样魔术般的唇型⏎妈妈觉得不可思议⏎这一种唱歌的方式⏎像抛ROTI PRATA的样子⏎一听到音乐节奏就不停地展示⏎妈妈你听不懂(没关系啦)⏎我有另一种旋律带给听众⏎完全不同的感动","语料库",""
"诗人的情人","","方大同","缠绵是首诗⏎很容易迷失⏎北岛的朦胧不减李商隐的精致⏎感情是首诗⏎要懂爱才能知⏎我希望像李宗盛一针挑中你心事⏎别像宋代李清照凄凄惨惨戚戚⏎我愿为你背诵⏎每一首情诗⏎我愿意做你的老师⏎示范着执子之手如何解释⏎不愿为深奥的感情 变白痴⏎我俩的情事⏎是一首情诗⏎要像徐志摩那么痴⏎要像对押韵的坚持⏎要成为文学的历史⏎让我们要多美丽有多美丽⏎很少人看诗⏎很少人得知⏎拥抱时怎创作接近诗意的手势⏎很少人懂诗⏎很少人情痴⏎莎士比亚的十四行诗快没人认识⏎可我对你吟颂亦不如烟的往事⏎我愿为你背诵⏎每一首情诗⏎我愿意做你的老师⏎示范着执子之手如何解释⏎不愿为深奥的感情 变白痴⏎我俩的情事⏎是一首情诗⏎要像徐志摩那么痴⏎要像对押韵的坚持⏎要成为文学的历史⏎要这段情感动他人名噪一时⏎让这一首解构拥抱的诗⏎感染这误解爱情的城市⏎多少艰涩的美感快消失⏎可我们是少数的奢侈⏎我送你情诗就靠着⏎灵犀一指⏎走遍世界也能步步成诗⏎给写成故事⏎我愿为你背诵⏎每一首情诗⏎我愿意做你的老师⏎示范着执子之手如何解释⏎不愿为深奥的感情 变白痴⏎我俩的情事⏎是一首情诗⏎要像徐志摩那么痴⏎要像对押韵的坚持⏎要载入文学的历史⏎闺房的文字只为多情传世","语料库",""
"bao_cho_rap_yao","","欧阳靖","喂，欧阳靖。⏎点解你滴都唔系唱hiphot噶⏎点解无粗口（嘟）⏎唔系……（嘟）路噶……⏎我滴歌词无粗口⏎我唔系爆粗rap友⏎老人家，小朋友都可以一齐享受⏎唔系想扮有文化⏎有时我都会讲下⏎乜乜乜交叉交叉乜乜乜交叉交叉⏎但系依家需要控制下自己把口⏎你知我 rap乜野话题都得 我唔怕丑⏎anyways 我自己知我自己噶事⏎好难话完全唔讲 但系尽量讲少滴⏎边个边个边个知 唔系剩系我留意⏎好多人 讲讲下野都会加多一个字⏎唔小心倒泄 就会变左倒len泄（嘟）⏎做乜野就会变左做乜len野（嘟）⏎讲左等于无讲 其实真系好嘥⏎……（嘟）⏎全部唔出得街","语料库",""
"有限公司","","欧阳靖","我知（我知） 你知（你知） 佢知（佢知）⏎我知（我知） 你知（你知） 佢知（佢知）⏎我KT份人都比较诚实⏎有时唔得都会话得⏎就好似rap呢家野经验未够⏎但系都可以呃下亲戚朋友⏎间中都会玩下押韵⏎就越黎越近⏎有时又懒系识英文⏎无端端爆左句 Lady and gentleman⏎横掂都讲就唔好停⏎追过几条女就当自己情圣⏎打篮球我都算几劲⏎操多三尺可以做埋姚明⏎讲厨艺我都算几精⏎最拿手戈味⏎系出前一丁（好味）⏎你地咁多位有边个知⏎我知（我知） 你知（你知） 佢知（佢知）⏎我知（我知） 你知（你知） 佢知（佢知）⏎大家都知⏎恭喜晒 开左间有限公司⏎恭喜晒 开左间有限公司⏎check！ check！⏎做我有时真系好烦 （点解？）⏎我啲广东话 真系有限⏎好彩识左班新朋友⏎佢地教我唔系流轮系轮友 （啊）⏎不如唔好正系讲自己⏎等我转下话题⏎讲下人地（边个啊）⏎我识条友叫 蛇仔明⏎成日话自己 有几劲⏎又话娱乐圈啲人同佢几好⏎我问佢识边个佢一个名都up唔到（啊 啊）⏎点解有啲人有呢个嗜好（点解）⏎明知唔识都扮晒好pro⏎根本唔知发生乜野事（what happen)⏎知戈一半又扮晒乜野都知⏎你都可以开间有限公司⏎呢度咁多位有边个知 （hey）⏎我知（我知） 你知（你知） 佢知（佢知）⏎大家都知⏎恭喜晒 开左间有限公司⏎恭喜晒 开左间有限公司⏎我知（我知） 你知（你知） 佢知（佢知）⏎大家都知⏎恭喜晒 开左间有限公司⏎恭喜晒 开左间有限公司⏎有咁乔得咁乔 有咁乔得咁乔⏎我识小小（我又识小小）⏎我地不如一齐扮代表⏎有咁乔得咁乔 有咁乔得咁乔⏎我识小小（我又识小小）⏎我地不如一齐扮代表","语料库",""
"再别康桥","","S.H.E","马蹄踏过石板街道⏎窄巷深处有人祷告⏎雨后水洼教堂倾倒⏎意识流的四十度角⏎图书馆前站着半座石雕⏎六个便士带走一副素描⏎壁炉终日孤独吐着火苗⏎煤油灯下岁月不被惊扰⏎你在剑桥一身寂寞⏎穿黑色学袍⏎你用诗句歌唱爱情⏎押美丽韵脚⏎一船星辉见证那个⏎古典的拥抱⏎那片水草还在怀念⏎你撑的长蒿⏎你在剑桥半生寂寞⏎穿中国长袍⏎你用诗句告别爱情⏎押绝望韵脚⏎谁的衣袖带走那片⏎云彩的来到⏎离别笙萧那样沉默⏎像一种凭吊⏎红砖墙壁紫藤缠绕⏎垂柳摇醒两岸拂晓⏎怀旧风琴失传民谣⏎中世纪就开始苍老⏎广场鸽子仰望天空思考⏎歌特尖塔勾勒末世线条⏎故事流过落日的叹息桥⏎诗人的爱还在唱咏叹调⏎你在剑桥一身寂寞⏎穿黑色学袍⏎你用诗句歌唱爱情⏎押美丽韵脚⏎一船星辉见证那个⏎古典的拥抱⏎那片水草还在怀念⏎你撑的长蒿⏎你在剑桥半生寂寞⏎穿中国长袍⏎你用诗句告别爱情⏎押绝望韵脚⏎谁的衣袖带走那片⏎云彩的来到⏎离别笙萧那样沉默⏎像一种凭吊⏎你在剑桥一身寂寞⏎穿黑色学袍⏎你用诗句歌唱爱情⏎押美丽韵脚⏎一船星辉见证那个⏎古典的拥抱⏎那片水草还在怀念⏎你撑的长蒿⏎你在剑桥半生寂寞⏎穿中国长袍⏎你用诗句告别爱情⏎押绝望韵脚⏎谁的衣袖带走那片⏎云彩的来到⏎离别笙萧那样沉默⏎像一种凭吊","语料库",""
"机械之心","","Days","西国の海妖⏎完蛋王国的国王⏎夜 弥散欢悦的气氛⏎融化每一个人⏎掩盖着 不断磨损的心声⏎灯 窥探黑夜的纷纶⏎妒忌那片星辰⏎将悲伤催生⏎铜铁铸成的身躯⏎耗尽浑浊的动力⏎将笑容 和平静 都卸去⏎无力抵御 无法抚平⏎心口的跳动与颤悸⏎缓慢轴转的星斗⏎能让彷徨无法困禁⏎流动冲撞的耳语⏎灌满空洞的躯体⏎从未知晓的痛觉⏎空 虚幻交织着浑沌⏎光芒无法延伸⏎围绕着 不变的静谧沉闷⏎谁 呼唤沉眠的灵魂⏎用冰冷的体温⏎填补着裂痕⏎无人察觉的呢语⏎将纷扰拆解离析⏎让绝望 和寥寂 都流尽⏎无声无息 刺破障壁⏎萦绕在星空的悲鸣⏎去传递不愿唤起⏎也无法改变的记忆⏎孤单寂寞的角落⏎蓝色的光芒四溢⏎冻结已久的躯体⏎逐渐苏醒⏎忽明忽灭的冷光悄悄渗透闭紧的眼底⏎无数颗齿轮带动的心都寄放在一起⏎流动温柔的耳语 灌入冰冷的躯体⏎“就将我们的面孔一一铭记”⏎(the)soul is a-waken-ing⏎(the)heart is beat-ing","语料库",""
"馀音","","Days","昏黄的旧油灯⏎仿佛在窗台之前的一轮⏎梦到那场清晨⏎转过了身⏎也甘心寂寞不过问⏎挥别绚烂青春⏎是谁冷淡了岁月的馀温⏎铺了尘⏎轻轻地关上门⏎遗留在记忆里延伸⏎翻开了旧日的书稿⏎记下了成长的几个记号⏎风吹响了雨的号角⏎缭乱我泛黄的发梢⏎今宵别了那一座康桥⏎带不走衣袖间的情调⏎恍然迷梦成谶 凄色萦绕⏎道不尽千言万语萧瑟味道⏎揉碎了浮躁间的狂潮⏎沉淀着离别时的笙箫⏎悄然画上句号⏎回首留声依旧湿了眼角⏎用悲与欢刻下一句歌谣⏎钟楼回荡歌声⏎梦醒时分⏎晨光中斑驳着怡人的气氛⏎寻梦者撑一只长蒿⏎摇晃着满载的星辉闪耀⏎是谁用沉默来凭吊⏎遗落在诗外的韵脚⏎时光荏苒那一刹⏎牵挂 失落在天涯⏎多少的无暇 葬送的年华⏎是谁 在夜里 独自神伤","语料库",""
"我歌 - heyo feat sammy","","Kolor","如果 写好一首歌⏎首先系要去 对你自己坦白⏎咁我写得呢首歌⏎最好养到家 有钱我边怕赚⏎听过太多嘅啰嗦⏎吹嘘嘅居多⏎所以我够胆话⏎我有我 慢工出细货⏎点都好过我 空口说白话⏎我记得 我有我一套脚步 一套嘅步履⏎我记得 我懒理泄过气⏎与我招惹过嘅妒忌⏎我记得 咪再去理⏎呀边个讲过 嘅道理⏎我得 嘅一刻 理得你嗑乜 都得⏎就本住个信念⏎决定要兑现 所以至继续写⏎我描述岁月嘅句子⏎放喺歌里面 回馈我嘅读者⏎然后我逐步演变⏎直至到目前 我知喺度做咩⏎我记录紧 嘅精神⏎青春 不老 同沿路风高路斜⏎当你听到嘅太多 往往系官腔⏎就当你回望 嘅一瞬间 处身高空俯看⏎又有几多人在意 你留低过嘅孤芳⏎就喺绽放嘅花海后⏎蕴藏住 枯干嘅花朵⏎待放的胚胎⏎谁能解释那么多⏎为何修饰着笑窝⏎有否记住最初⏎是我⏎前尘堆积了太多⏎尚在推因没结果⏎对焦虑是我所⏎寄望⏎其实要写俾边个听⏎当初系写咗我哋嘅经过⏎再send俾几个friend⏎当佢哋听咗share咗几次 都个个都知⏎我嘅本事 系用押韵去记故事⏎我只系运用紧我天赋⏎去记录呢代嘅852⏎记录住 值得鑚研 嘅古语言⏎用切身嘅观点 去写预言⏎用咗几多嘅日月年 就当锻炼⏎点会有怨言⏎我有我嘅主见 但系免不了会肤浅⏎天生我材要点换钱⏎系咪免不了会受污染⏎既然有呢一份嘅野心⏎又点会谂过去锡身⏎就俾我 用我嘅声音⏎去延伸 我哋民族嘅根⏎我唔止太夜瞓⏎我连发梦都会rap紧⏎再写低闪过嘅每只韵⏎等你哋家阵都仲嗒紧⏎未知道 系当日种下过嘅花 会落谁家⏎或者当 花华远去 有跨时空嘅对话⏎我唔知道一个白痴点解 恋上花⏎或者好似我呢个执着嘅 说唱家⏎谁能解释那么多⏎为何修饰着笑窝⏎有否记住最初⏎是我⏎前尘堆积了太多⏎尚在推因没结果⏎对焦虑是我所⏎寄望⏎谁能解释那么多⏎为何修饰着笑窝⏎有否记住最初⏎是我⏎前尘堆积了太多⏎尚在推因没结果⏎我生要是去写⏎我歌","语料库",""
"六神合体","","C_AllStar","音符在大脑 横越国界 横越这⏎海滩的沿路热舞 閒逸世态⏎森巴制造 忘却 烦嚣 尘土⏎不感慨 没控诉 无谓探讨⏎遗失的 一切 快乐填补⏎回望 昨日在路边天真的脸⏎梦与幻想一直没破损⏎此际所有约誓已经抛弃⏎困在这生态圈 Woo⏎这刻 在望着路灯照亮麦田⏎乐与怒火熄灭太心酸⏎艰苦讨生计⏎把青春耗尽再不眷恋 Woo⏎情和欲若然在当刻结合⏎一曲撮合了虚和实⏎此际 灵魂像突然被悉穿秘密⏎洩漏了骚软的一吻⏎感性巧遇性感⏎喘气 心跳 身抖震⏎情和欲若然在当刻结合⏎带动这骚气氛⏎不爱晨早爱夜晚烟圈里看琴谱⏎其实没有乐谱手指交替即兴舞动⏎不爱定稿爱离谱就让酒杯中冰块⏎分解爵士曲中暗号方好接待那明 早⏎唔驶七步可以成诗⏎讲写词 我讲兴致⏎有时讲正义 有时讲政治⏎Rap本身唔应该有定义⏎Hip Hop 唔系咁高深⏎讲押韵更加唔可以拘谨⏎宗旨要揸紧肤色无区分⏎即席押韵出口成文⏎rapper 系新世代诗人⏎扬琴琵琶二胡三剑侠⏎古筝与洞箫两妃嫔⏎临湖楼台近水的配合⏎发鬓跟柳影轻吻⏎流行乐突然被诗经切入⏎今古爱恨也相提及⏎黄梅共蓝调跨境结合⏎隔世相 奔⏎经过 这千百载⏎观赏五线跳跃豆豉好比心跳和脉搏⏎苍天 和深海 曲谱给我记载⏎夜深 星闪照 盘旋等待⏎犹如六神自主心性内⏎我是我主宰 结合我体内⏎明暸六神合体的秘密⏎曲风与乐韵相融合⏎此际 犹如六神在装组嵌入⏎照亮到星殒","语料库",""
"小碎步","","钟舒漫","叫我哪里要跳⏎叫我到哪里要转身⏎叫我对哪个飞吻⏎叫我到了哪里要着短裙⏎说我哪里有错⏎说我说哪句会扣分⏎说我哪里太黑暗⏎说我唱唱唱到这里仍然未得⏎其实根本不须再扮乖⏎飘忽的钟意猜⏎摆个姿态 baby byebye⏎怪势力严刑侍候⏎处处挑剔我有我慨 high⏎碎步 不理他也好 感觉比较好⏎碎步 跳我的舞 下台阶 不知道⏎碎步 一个人最好 感觉如此好⏎用我节奏做 beat 带着我灵魂踏碎步⏎叫我哪里要企⏎叫我到哪里要诈死⏎叫我瘦脚瘦手臂⏎叫我哪个派对要揾 friend 嚟⏎笑我抗拒放弃⏎笑我放到这里有对比⏎听清楚一次过⏎我未变变变过才能成为自己⏎摆个姿态⏎其实根本不须再扮乖⏎摆个姿态⏎飘忽的钟意猜⏎摆个姿态 baby byebye⏎圣网络茶馀饭后⏎处处挑剔我有我慨 high⏎碎步 不理他也好⏎感觉比较好⏎碎步 跳我的舞⏎下台阶 不知道⏎碎步 一个人最好⏎感觉如此好⏎就算节奏乱了⏎告别世界噪音污染⏎碎步 不理他也好⏎感觉比较好⏎碎步 跳我的舞⏎下台阶 不知道⏎碎步 一个人最好⏎感觉如此好⏎用我节奏做 beat⏎带着我灵魂踏碎步⏎碎步 不理他也好⏎感觉比较好⏎碎步 跳我的舞⏎下台阶 不知道⏎碎步 一个人最好⏎感觉如此好⏎就算节奏乱了⏎告别世界噪音污染⏎碎步 不理他也好⏎感觉比较好⏎碎步 跳我的舞⏎下台阶 不知道⏎碎步 关闭他最好⏎感觉如此好⏎用我节奏做 beat⏎带着我灵魂踏碎步","语料库",""
"身在梁山","","周华健","年少悲欢 想来是胡涂⏎深情算我辜负⏎一肩零雨 挑得万里路⏎何必多问沉浮⏎烟云外 彷佛是前途⏎忽醒忽梦谁清楚⏎波涛里 剩几根筋骨⏎时起时落不辛苦⏎嘿哟嘿哟嘿 嘿哟嘿哟嘿⏎毋须说 别回顾 谁教风尘误⏎嘿哟嘿哟嘿 嘿哟嘿哟嘿⏎踏破冰冷天地天地寂寞寂寞一醉⏎一醉是劫数⏎身在梁山 心在何处⏎曾经跌倒 还记得不⏎天涯归来 生死几度⏎得失泡沫 功名尘土⏎替天行道 天道有无⏎多少年华 尽付江湖⏎身在梁山 心在何处⏎曾经跌倒 还记得不⏎天涯归来 生死几度⏎得失泡沫 功名尘土⏎替天行道 天道有无⏎多少年华 尽付江湖⏎嘿哟嘿哟嘿 嘿哟嘿哟嘿⏎毋须说 别回顾 谁教风尘误⏎嘿哟嘿哟嘿 嘿哟嘿哟嘿⏎踏破冰冷天地天地寂寞寂寞一醉⏎一醉是劫数⏎身在梁山 心在何处⏎曾经跌倒 还记得不⏎天涯归来 生死几度⏎得失泡沫 功名尘土⏎替天行道 天道有无⏎多少年华 尽付江湖⏎身在梁山 心在何处⏎曾经跌倒 还记得不⏎天涯归来 生死几度⏎得失泡沫 功名尘土⏎替天行道 天道有无⏎多少年华 尽付江湖⏎多少年华 尽付江湖","语料库",""
"淘汰(live)_-_live","","张智霖","2011我系外星人多谢⏎我说了 所有的谎 你全都相信⏎简单的 我爱你 你却老不信⏎你书里的剧情 我不想上演⏎因为我喜欢 喜剧收尾⏎我试过 完美放弃 的确很踏实⏎醒来了 梦散了 你我都走散了⏎情歌歌词何必押韵⏎就算我是K歌之王⏎也不见得把 爱情唱得完美⏎只能说我输了⏎也许是你怕了⏎我们的回忆 没有皱褶⏎你却用离开烫下句点⏎只能说我认了⏎你的不安赢得你信任⏎我却得到你 安慰的淘汰⏎我试过 完美放弃 的确很踏实⏎醒来了 梦散了 你我都走散了⏎情歌歌词何必押韵⏎就算我是K歌之王⏎也不见得把 爱情唱得完美⏎只能说我输了⏎也许是你怕了⏎我们的回忆 没有皱褶⏎你却用离开烫下句点⏎只能说我认了⏎你的不安赢得你信任⏎我却得到你 安慰的淘汰⏎只能说我输了⏎也许是你怕了⏎我们的回忆 没有皱褶⏎你却用离开烫下句点⏎只能说我认了⏎你的不安赢得你信任⏎我却得到你 安慰的淘汰⏎跟住落来唱哩一支歌⏎我只想对 哩位原唱者讲一句说话⏎I MISS YOU MUCH","语料库",""
"中国有嘻哈","","萌萌哒天团","启明的星光⏎让我在拼搏中紧握方向⏎谱写华夏美丽乐章⏎亘古的光芒⏎让我前行中照亮⏎抒发这萌动的力量⏎你是大树保护小草免风雨摧残⏎魅力人称羡⏎你是天使装载同胞的伟大梦想⏎插上那翅膀任翱翔⏎少林舞动干坤武当⏎中国的嘻哈来捧场⏎东方大地绚丽绽放⏎我们的嘻哈更茁壮⏎祖国大地四季飘香⏎我们的嘻哈冠辉煌⏎以柔克刚太极敬仰⏎华夏传说乐句婉唱⏎启明的星光⏎让我在拼搏中紧握方向⏎谱写华夏美丽乐章⏎亘古的光芒⏎让我前行中照亮⏎抒发这萌动的力量⏎你是惊雷排山倒海来唤醒春天⏎巨龙满东方⏎你是玉兰纯洁高雅去轻佻不庄⏎流淌的热情五千年⏎少林舞动干坤武当⏎中国的嘻哈来捧场⏎东方大地绚丽绽放⏎我们的嘻哈更茁壮⏎祖国大地四季飘香⏎我们的嘻哈冠辉煌⏎以柔克刚太极敬仰⏎华夏传说乐句婉唱⏎你是大树保护小草免风雨摧残⏎魅力人称羡⏎你是天使装载同胞的伟大梦想⏎插上那翅膀任翱翔⏎少林舞动干坤武当⏎中国的嘻哈来捧场⏎东方大地绚丽绽放⏎我们的嘻哈更茁壮⏎祖国大地四季飘香⏎我们的嘻哈冠辉煌⏎以柔克刚太极敬仰⏎华夏传说乐句婉唱","语料库",""
"交响梦","","苏打绿","午后时分睡得很沉⏎嘈杂鸟儿也全都充耳不闻⏎行板如歌歌里在等⏎等你来和和一篇雨季解渴⏎雷声铺陈嘹亮地哼⏎大地与河万物屏息这一刻⏎蛰睡了一世纪的下午被你惊醒⏎迷雾从身后穿起扣成水滴⏎透明的伤口漂亮的残忍藏到土壤里⏎雨的铿锵临盆比梦的合奏还静⏎阡陌牧车因你饶舌⏎雷声如灯敲开了一年兴奋⏎急板成歌歌落成河⏎河在狂奔奔击了干涸混沌⏎蛰睡了一世纪的下午被你惊醒⏎迷雾从身后穿起扣成水滴⏎透明的伤口漂亮的残忍藏到土壤里⏎雨的铿锵临盆比梦的合奏还静⏎埋伏了一整季的思念被你剥离⏎棉絮爬上了头发换算年龄⏎气候的成长季风的回忆收进课本里⏎我自己来缝补我自己⏎修剪自己迎接你淋湿我风干的心⏎雨停时分洗澈烟尘⏎新的花梗正期待炫耀颜色⏎黄昏人们敞开了家里大门⏎宁静很深世界迎接你这一刻生命来了","语料库",""
"空气中的视听与幻觉_(moov_live_2013)","","苏打绿","大约凌晨三点半醒过来⏎莫名其妙喝了一杯苏打⏎厌世气泡嗝出了一片绿林⏎又或许我们两个人的蝴蝶⏎带着飞鸟忘神地跳芭蕾⏎就这样沉淀在咖啡杯⏎从天空 到人间 这画面⏎算是享受还是折腾⏎昏眩 疯癫 Yeah⏎幻象冲击如潮⏎找一个往蓝天的入口⏎逃出了广大的深水漩涡⏎需要捉一些天使守护梦⏎不会有尽头⏎和影子牵起手练习跳舞⏎海洋中再也没有一条鱼⏎彗星在纤细的黑夜画布⏎刻下了伤痕⏎月亮也无法 决定自己的光芒⏎伟人都迷惘 然后说就这样吧⏎然后让然后变成永远⏎从这个房间晃到那个房间⏎和陌生月亮悄悄说说谎言⏎远离这个世界所有人类热情⏎未免太安静⏎从这个睡意跳到那个睡意⏎蓝色天地下的心都唉声叹气⏎放下一艘小船寻找韵脚⏎被沉默扑倒⏎从天空 到人间 这画面⏎算是享受还是折腾⏎昏眩 疯癫 Yeah⏎找一个往蓝天的入口⏎逃出了广大的深水漩涡⏎需要捉一些天使守护梦⏎不会有尽头⏎和影子牵起手练习跳舞⏎海洋中再也没有一条鱼⏎彗星在纤细的黑夜画布⏎刻下了伤痕⏎找一个往蓝天的入口⏎逃出了广大的深水漩涡⏎需要捉一些天使守护梦⏎不会有尽头⏎和影子牵起手练习跳舞⏎海洋中再也没有一条鱼⏎彗星在纤细的黑夜画布⏎刻下了伤痕⏎月亮也无法 决定自己的光芒⏎伟人都迷惘 然后就这样吧⏎然后让然后变成永远⏎Yeah⏎让然后变成永远⏎Yeah","语料库",""
