"题目","朝代","作者","内容","来源","词牌"
"把酒当歌","","RubberBand","一杯清酒倒进去 人像踏浪碧波里⏎追加香槟不抗拒 万物乱跌坠⏎翻出斛斗一刹那 血已注满tequila⏎灵魂离地冲出身躯 真心说句话⏎白昼大客让你受了 气太多⏎坏了事态没法逆转 欠救助⏎大志受挫就快内爆 有团火⏎几千堆困局 想不出结局⏎夜晚念到旧爱没法 撇脱么⏎示爱被拒又再被拒 变怯懦⏎上当受骗没有遇过 好人么⏎斟多杯继续 斟多杯继续 Wooh Wooh⏎如水彩画般新世界 大大滴泪似雨下⏎滔滔不休讲法语 pourquoi un deux trois⏎一登餐枱扭两下 来摆出歌星的功架⏎漫漫长夜杯杯饮胜 真心说句话⏎就靠干杯一表心里 藏着意思⏎就靠干杯推倒伤痛的历史⏎就靠干杯释出一个强硬汉子⏎抑或一个白痴⏎水晶灯饰矜贵吗 大大力掷向地下⏎饮光一公升勇气 就发难强吻吧⏎好好先生的笑脸 全换做毒话与咒骂⏎漫漫长夜杯杯饮胜 真心说句话⏎吐了苦水倦极 都算爽 断了影片心虚 都算爽⏎跌了手机犯贱 都算爽 到了警局极到慌⏎吐了苦水倦极 都算爽 断了影片心虚 都算爽⏎跌了手机犯贱 都算爽 到了警局极到慌⏎一杯清酒倒进去 人像踏浪碧波里⏎追加香槟不抗拒 万物乱跌坠⏎翻出斛斗一刹那 血已注满tequila⏎灵魂离地冲出身躯 真心说句话 Aiyayayaya!","语料库",""
"心照一生","","RubberBand","原谅我几番莽撞冲动过⏎原谅我始终软弱拖累太多⏎人潮未冲散⏎当初这一伙⏎刀山里火海里⏎从来无惧过⏎有一天赶上壮丽落霞⏎把酒干杯松开牵挂⏎走音哪管⏎这刻已无价⏎到一天得到欢呼喧哗⏎心照一刻抱拥一下⏎当天热血挥洒⏎谁说白过这年华⏎明白锥心的说话 都为我⏎明白委屈的眼眸 忍着痛楚⏎长年右跟左 只得这一伙⏎东奔里 西串里⏎仍然无惧过⏎有一天赶上壮丽落霞⏎把酒干杯松开牵挂⏎哼歌去 走音哪管⏎这刻已无价⏎到一天得到欢呼喧哗⏎心照一刻抱拥一下⏎当天热血挥洒⏎谁说白过这年华⏎有一天赶上壮丽落霞⏎把酒干杯松开牵挂⏎哼歌去 走音哪管⏎这刻已无价⏎到一天得到欢呼喧哗⏎心照一刻抱拥一下⏎当天热血挥洒⏎谁说白过这年华⏎一生太多关卡⏎幸一起招架","语料库",""
"多说一些话","","赵咏华","不知道你是否懂的我的感受⏎尤其强颜欢笑说了再见以后⏎我想你一定会了解我的难过⏎不然你不会在分手的时候喝酒⏎喝口酒不要干杯不要浇愁⏎让我们都有一些感动⏎喝酒趁着现在还有理由⏎虽然天亮以后什么都没有⏎多说一些话⏎让我永远保留⏎将来想你的温柔包�伤口⏎多说一些话⏎让我放在心的角落⏎不要让我连梦都没有⏎梦都没有 梦都没有⏎不知道你是否懂的我的感受⏎尤其强颜欢笑说了再见以后⏎我想你一定会了解我的难过⏎不然你不会在分手的时候喝酒⏎喝口酒不要干杯不要浇愁⏎让我们都有一些感动⏎喝酒趁着现在还有理由⏎虽然天亮以后什么都没有⏎多说一些话⏎让我永远保留⏎将来想你的温柔包�伤口⏎多说一些话⏎让我放在心的角落⏎不要让我连梦都没有⏎多说一些话⏎让我永远保留⏎将来想你的温柔包�伤口⏎多说一些话⏎让我放在心的角落⏎不要让我连梦都没有⏎多说一些话⏎让我永远保留⏎将来想你的温柔包�伤口⏎多说一些话⏎让我放在心的角落⏎不要让我连梦都没有⏎梦都没有 梦都没有","语料库",""
"夜的尽头","","林晓培","﻿⏎—— 独磨孤制作 ——⏎看寂寞漂浮在夜的尽头⏎飘到我们的心头⏎怕钢琴敲响记忆的门口⏎终有离别的解脱⏎城里的风吹着霓虹⏎霓虹照着你的梦⏎时光的繁荣 短暂的虚荣⏎围绕陌生的面孔⏎我们偶遇在夜的尽头⏎举杯一笑不提生活的烦忧⏎如果眼泪突然涌上眼眶⏎是因为太烈的酒⏎我们偶遇在夜的尽头⏎随波逐流遗忘生存的理由⏎夜里的风让你栗栗颤抖⏎抱着你是你的手⏎—— 独磨孤制作 ——⏎我们偶遇在夜的尽头⏎随波逐流遗忘生存的理由⏎夜里的风让你栗栗颤抖⏎抱着你是你的手⏎像尘埃漂浮在夜的尽头⏎聚散也总有时候⏎看你的背影消失在门口⏎万般滋味在心头⏎—— 独磨孤 ——","语料库",""
"祝酒歌","","刘紫玲","美酒飘香啊歌声飞⏎朋友啊请你干一杯⏎请你干一杯⏎胜利的十月永难忘⏎杯中洒满幸福泪⏎来来来来来来来来⏎来来来来来来来来来⏎十月里响春雷⏎十亿神州举金杯⏎舒心的酒啊浓又美⏎千杯万盏也不醉⏎手捧美酒啊望北京⏎豪情啊胜过长江水⏎胜过长江水⏎锦绣前程党指引⏎万里山河尽朝晖⏎来来来来来来来来⏎来来来来来来来来来⏎瞻未来无限美⏎人人胸中春风吹⏎美酒浇旺心头火⏎燃得斗志永不退⏎今天啊畅饮胜利酒⏎明日啊上阵劲百倍⏎为了实现四个现代化⏎愿洒热血和汗水⏎来来来来来来来来⏎来来来来来来来来来⏎征途上战鼓擂⏎条条战线捷报飞⏎待到理想化宏图⏎咱重摆美酒再相会⏎今天啊畅饮胜利酒⏎明日啊上阵劲百倍⏎为了实现四个现代化⏎愿洒热血和汗水⏎-----End-----","语料库",""
"相聚","","程琳","多少次天涯别离 今日难得又相聚⏎我的脸上 挂着泪珠⏎那是流出的欢喜⏎分别时说的诺言 你我怎能忘记⏎要问毕业后 生活收获⏎青山绿水会告诉你⏎尽管我们天各一方⏎往来书信叙情谊⏎尽管我们分手时长⏎心儿连在一起⏎同学友谊难忘却   相聚多甜蜜⏎多少次天涯别离 今日难得又相聚⏎举起酒杯  相互祝愿⏎总是千言万语⏎分别时那雄心壮志⏎你我怎能忘记⏎要问毕业后  工作成绩⏎蓝天白云会告诉你⏎尽管我们各水一方⏎总是同舟共济⏎尽管我们分手时长⏎却能共路相依⏎同学友谊难忘却⏎相聚多甜蜜","语料库",""
"梨花香","","雨天","笑看世间 痴人万千⏎白首同倦 实难得见⏎人面桃花 是谁在扮演⏎事过境迁 故人难见⏎旧日黄昏 映照新颜⏎相思之苦 谁又敢直言⏎梨花香 却让人心感伤⏎愁断肠 千杯酒解思量⏎莫相望 旧时人新模样 思望乡⏎事过境迁 故人难见⏎旧日黄昏 映照新颜⏎相思之苦 谁又敢直言⏎为情伤 世间事皆无常⏎笑沧桑 万行泪化寒窗⏎勿彷徨 脱素裹着春装 忆流芳⏎笑我太过痴狂 相思夜未烊⏎独我孤芳自赏 残香⏎梨花香 却让人心感伤⏎愁断肠 千杯酒解思量⏎莫相望 旧时人新模样 思望乡⏎为情伤 世间事皆无常⏎笑沧桑 万行泪化寒窗⏎勿彷徨 脱素裹着春装 忆流芳⏎---END---","语料库",""
"回味","","雨天","脱下我的外衣⏎盖在你的胸前⏎你熟睡呼吸⏎每次你突然按门铃⏎说要喝一杯⏎就像顽皮的孩子⏎你我这样关系⏎也算一种默契⏎你不想聊的⏎我不要给你有压力⏎只要你开心⏎偶尔一点小情绪⏎我自己抚平⏎我可以一杯接着一杯⏎只为了你想要喝醉⏎在你迷蒙眼神里⏎彷佛才有我的美⏎只要你留在我身边⏎就当做是一时气氛美⏎也足够我反复的回味⏎其实我愿意⏎随时为了你干杯⏎因为半梦半醒间⏎你才拥着我入睡","语料库",""
"我愿随风去","","林子祥","离人别去隔千里 一生知交有几许⏎含愁未语两相对 彼此知心盼惜取⏎不必唏嘘 不必伤悲 知己怎得天天对⏎情谊淡淡 君子之交终生记⏎从前共你两心醉 一朝相分两心痴⏎离情别绪压心里 一曲轻轻诉心思⏎一朝相分 不胜依依 今天过后会何时⏎对酒当歌 曲中声声祝福你⏎一朝相分 不胜依依 今天过后会何时⏎对酒当歌 曲中声声祝福你⏎常留在我脑海里 你的乖巧与心思⏎常留在我脑海里 你的风采与风姿⏎好比清风 轻轻地吹 一飘过怎找你⏎共你相依 我亦愿随风去⏎好比清风 轻轻地吹 一飘过怎找你⏎共你相依 我亦愿随风去⏎好比清风 轻轻地吹 一飘过怎找你⏎共你相依 我亦愿随风去","语料库",""
"长路漫漫伴你闯","","林子祥","长路漫漫任我闯⏎带一身胆色和热肠⏎找回自我和真情⏎停步处别视家乡⏎投入命运熊熊火⏎不管得失怎么量⏎陪着你到江湖⏎往事不必紧张⏎江湖中 英雄汉⏎开心唱 自由唱⏎谁是最高最强 最高最响⏎我只要 只要你一个人欣赏⏎迎接日月万里风⏎请清风洗我的狂⏎来日醉卧逍遥⏎不再动我刀和枪⏎看江湖 真混蛋⏎三八三八弄了一场⏎这个要做大哥⏎那个要做天王⏎紧张紧张弄得真紧张⏎我想跟你这个大哥王⏎从天黑一直晃到天亮⏎晚上看月亮 白天晒太阳⏎最好是可以跟你喝鸡汤⏎看看武林 人人疯狂⏎没情没义没立场⏎他们拿刀拿棍又拿枪⏎真的讨厌那个要骂娘⏎不管那江湖怎么样⏎我们就一起去游长江⏎一生陪你做逍遥帮⏎我要你叫做 拍拖王⏎投入命运熊熊火⏎不管得失怎么量⏎陪着你到江湖⏎往事不必紧张⏎江湖中英雄汉⏎开心唱 自由唱⏎谁是最高最强 唱的最响⏎我只要 只要你一个人欣赏⏎迎接日月万里风⏎请清风洗我的狂⏎来日醉卧逍遥⏎不再动我刀和枪⏎万里长路伴你去闯⏎永远知心的守在你身旁","语料库",""
"独自畅饮","","林子祥","求开开心心咁生活先至过瘾⏎愁眉苦面常令人担心⏎争取高分使心内充满振奋⏎快乐原是极之近⏎寻新的方式将生命指引带引⏎唔系全依赖人但求开心⏎饮杯啤酒酒精令心里振奋⏎为你洗清怨共忿⏎醉眼惺忪自自然然满眼缤纷⏎独自畅饮总好过愁城坐困⏎醉里看他他都较平日性感⏎一起去梦幻美丽人生⏎高歌一曲将低调感觉振奋⏎共寻欢乐人但求开心⏎一首好歌将欢乐空气里渗⏎一起高歌好气氛⏎唱到走音咁先至更觉开心⏎全程投入都好过捱完就瞓⏎暖暖的歌惊醒那沉睡嘅心⏎将心里纳闷变做琴音⏎求天天开心咁生活先至过瘾⏎愁眉苦面常令人担心⏎争取高分使心内充满振奋⏎为你洗清怨共忿⏎快乐时快乐以歌声送走灰暗⏎欢笑调子永在你的心⏎快乐时快乐你今天更加吸引⏎快乐原是这么近⏎谁管真不真倾心事需要去氹⏎唔系全虚伪而但求开心⏎真心痴心讲多就感觉太真⏎讲番多少搅气氛⏎讲番多少搅气氛","语料库",""
"下周同样时间","","陈奕迅","下周同样时间(再见)⏎又到结尾 有些金句未讲 许多美酒未喝光⏎盼下个礼拜 同样钟数地方 赏面记得再收看⏎下次见你 仍然看到七天里⏎我愿下次见你 仍然看到七天里⏎你也过得好些少牵挂⏎感受这样好 快要挂出爱慕⏎预约好 你你我我 不少不多⏎不准走失一个齐集了 这个那个⏎把酒高歌 胜过各自拍拖⏎预约好 你你我我 讲清讲楚 分享一周功课⏎如没有 你约了我 七天怎撑得过?⏎下次见你 仍然看到七天里⏎愿这派对如共襄某善举 嘉宾也都没法推⏎盼下个礼拜全场仍然坐满 一周两周接下去⏎可千杯百杯喝下去 可不只有酒今朝醉","语料库",""
"苦瓜","","陈奕迅","共你干杯再举箸 突然间相看莞尔⏎盘中透着那味儿⏎大概今生有些事 是提早都不可以⏎明白其妙处⏎就像你当日痛心她回绝一番美意⏎怎发现你从情劫亦能学懂开解与宽恕⏎也像我很纠结的公事⏎此际回头看 原来并没有事⏎真想不到当初我们也讨厌吃苦瓜⏎今天竟吃得出那睿智愈来愈记挂⏎开始时捱一些苦 栽种绝处的花⏎幸得艰辛的引路甜蜜不致太寡⏎青春的快餐只要求快不理哪一家⏎哪有玩味的空档来欣赏细致淡雅⏎到大悟大彻将虎咽的升华 等消化学沏茶⏎至共你觉得苦也不太差⏎下半生竟再开学 入迷的终于醒觉⏎移走最后的死角⏎用痛苦烘托欢乐 让馀甘彰显险恶⏎如艺坛杰作⏎就像我一直听香夭从未沾湿眼角⏎仔细地看神坛里木纹什么精巧也不觉⏎却在某萧瑟晚秋深夜⏎忽尔明了了 而黄叶便碎落⏎真想不到当初我们也讨厌吃苦瓜⏎今天竟吃得出那睿智愈来愈记挂⏎开始时捱一些苦 栽种绝处的花⏎幸得艰辛的引路甜蜜不致太寡⏎青春的快餐只要求快不理哪一家⏎哪有玩味的空档来欣赏细致淡雅⏎到大悟大彻将虎咽的升华 等消化学沏茶⏎至共你觉得苦也不太差⏎做人没有苦涩可以吗⏎真想不到当初我们也讨厌吃苦瓜⏎当睇清世间所有定理又何用再怕⏎珍惜淡定的心境 苦过后更加清⏎万般过去亦无味但有领会留下⏎今天先记得听过人说这叫半生瓜⏎那意味着它的美年轻不会洞察吗⏎到大悟大彻将一切都升华 这一秒坐拥晚霞⏎我共你觉得苦也不太差","语料库",""
"人来人往","","陈奕迅","朋友已走⏎刚升职的你举杯到凌晨还未够⏎用尽心机拉我手⏎缠在我颈背后⏎说你男友有事忙是借口⏎说到终于饮醉酒⏎情侣会走⏎刚失恋的你哭干眼泪前来自首⏎寂寞因此牵我手⏎除下了他手信后⏎我已得到你没有⏎但你我至少往后⏎成为了蜜友⏎闭起双眼你最挂念谁⏎眼睛张开身边竟是谁⏎感激车站里⏎尚有月台能让我们满足到落泪⏎拥不拥有也会记住谁⏎快不快乐留在身体里⏎爱若能够永不失去⏎何以你今天竟想找寻伴侣⏎谁也会走⏎刚相恋的你先知我们原来未够⏎借故松开我的手⏎藏在贴纸相背后⏎我这苦心开过没有⏎但试过散心旅游⏎如何答没有⏎闭起双眼我最挂念谁⏎眼睛张开身边竟是谁⏎感激车站里⏎尚有月台曾让我们满足到落泪⏎拥不拥有也会记住谁⏎快不快乐有天总过去⏎爱若为了永不失去⏎谁勉强娱乐过谁⏎爱若难以放进手里⏎何不将这双手放进心里⏎时间会走⏎刚失恋的我开始与旁人携着手⏎但什么可以拥有⏎缠在那颈背后⏎最美丽长发未留在我手⏎我也开心饮过酒","语料库",""
"婚礼的祝福","","陈奕迅","时间一秒一秒一秒⏎往事一幕一幕一幕⏎向我走过来⏎同桌的人蜂拥而上⏎将你我隔开⏎这是个残酷的喜剧⏎我的人生早留在你那里⏎我却还要故作潇洒地⏎这是个讽刺的交集⏎是你太残忍⏎还是我太天真⏎就真的出席⏎我的请贴是你的喜贴⏎你要的一切⏎如今都变成我的心碎⏎你总是太清醒⏎我始终喝不醉⏎连祝福你还逼我给⏎你的喜贴是我的请贴⏎你邀我举杯⏎我只能回敬我的崩溃⏎在场的都知道⏎你我曾那么好⏎如今整颗心都碎了⏎你还要我微笑⏎你和他⏎我和你⏎这是个讽刺的交集⏎是你太残忍⏎还是我太天真⏎你要我来⏎就真的出席⏎我的请贴是你的喜贴⏎你要的一切⏎如今都变成我的心碎⏎你总是太清醒⏎我始终喝不醉⏎连祝福你还逼我给⏎你的喜贴是我的请贴⏎你邀我举杯⏎我只能回敬我的崩溃⏎在场的都知道⏎你我曾那么好⏎如今整颗心都碎了⏎你还要我微笑⏎我的请贴是你的喜贴⏎你要的一切⏎如今都变成我的心碎⏎你总是太清醒⏎我始终喝不醉⏎连祝福你还逼我给⏎你的喜贴是我的请贴⏎你邀我举杯⏎我只能回敬我的崩溃⏎在场的都知道⏎你我曾那么好⏎如今整颗心都碎了⏎你还要我微笑","语料库",""
"野花(live)_-_live","","郑智化","青春的女性啊坠落了风尘⏎当初的痴心啊渐渐变薄情⏎想要来问你啊到底什原因⏎你总是劝阮来干杯，酒醉丢免搁想⏎阮敢是侥幸去爱着酒家女⏎你煞来嫌我啊对你哥哥缠⏎人在讲野花啊袂当插花瓶⏎怨叹啊有钱是人客，没钱就将阮放⏎野花啊野花，开得这泥香⏎为何会坠落黑啊黑暗巷⏎野花啊野花，开得这泥红⏎可惜啊甘愿火命运来戏弄⏎嘿～野花感情全是假⏎嘿～野花害阮心怨嗟⏎阮敢是侥幸去爱着酒家女⏎你煞来嫌我啊对你哥哥缠⏎人在讲野花啊袂当插花瓶⏎怨叹啊有钱是人客，没钱就将阮放⏎野花啊野花，开得这泥香⏎为何会坠落黑啊黑暗巷⏎野花啊野花，开得这泥红⏎你敢知花谢那落土，什么嘛无采功⏎嘿～⏎野花啊野花，开得这泥香⏎为何会坠落黑啊黑暗巷⏎野花啊野花，开得这泥红⏎可惜啊甘愿火命运来戏弄⏎野花啊野花，开得这泥香⏎为何会坠落黑啊黑暗巷⏎野花啊野花，开得这泥红⏎你敢知花谢那落土，什么嘛无采功","语料库",""
"最后的夜都市(live)_-_live","","郑智化","萨哟娜啦，萨哟娜啦，最后的夜都市⏎违背了阮的诅咒，离开虚伪的所在⏎朋友啊甭免悲伤酒甲饮落去⏎目一闭忍一时，痛苦是什物⏎干杯干杯干杯啊我的过去⏎过去何必再提起⏎萨哟娜啦，萨哟娜啦，最后的夜都市⏎萨哟娜啦，萨哟娜啦，最后的夜都市⏎欺骗了阮的感情，男人葬身的粉味⏎女人啊甜言蜜语竟然是陷阱⏎埋搁讲你爱我，已经无意义⏎再会再会再会啦你算什物⏎甘愿孤单过日子⏎萨哟娜啦，萨哟娜啦，最后的夜都市⏎萨哟娜啦，萨哟娜啦，最后的夜都市⏎迷人的繁华世界，已经将阮放袂记⏎流浪儿离开故乡已经归那年⏎空空来空空去，命运的创始⏎夜快车夜快车夜快车声声催我⏎一时目屎流袂离⏎萨哟娜啦，萨哟娜啦，最后的夜都市","语料库",""
"秋词","","凤飞飞","桂花飘又来到小小的园里⏎苦的心肠 死的灵魂也有沉睡意⏎谁的青春谁不怜惜苦恼又谁替⏎往日的欢乐甜蜜的笑语就永远没有归期⏎菊花黄又卷起深深的红袖⏎以往美梦 今朝凄凉愁也不胜愁⏎自己做错怨不得人自做自己受⏎兴奋的歌声热情的泪流再不来我的心头⏎你知道那悠悠秋风又是一年过⏎得过且过 对酒当歌愁来时再说⏎自己青春 自己怜惜别人也不得说⏎过去的荒废将来的残落现在可宝贵的多","语料库",""
"祝你顺风","","凤飞飞","敬你一杯葡萄美酒⏎祝你一路顺风⏎今夜我俩要分手⏎离别滋味多难受⏎再来一杯葡萄美酒⏎赶走烦恼和寂寞⏎今夜我俩离别后⏎爱情不要给溜走⏎千言万语在心头⏎说不出来多难过⏎你有什么不如意⏎写信告诉我⏎写信告诉我⏎敬你一杯葡萄美酒⏎祝你一路顺风⏎今夜我俩要分手⏎离别滋味多难受⏎再来一杯葡萄美酒⏎赶走烦恼和寂寞⏎今夜我俩离别后⏎爱情不要给溜走⏎千言万语在心头⏎说不出来多难过⏎你有什么不如意⏎写信告诉我⏎写信告诉我","语料库",""
"再遇","","卢冠廷","闪闪烛光比星夜艳丽 轻轻举杯 同尽千杯⏎人在变迁虽不似从前 爱的感觉无变改⏎当天所讲每一段话 当天所写甜蜜的诗⏎重现脑海彷彿似从前 爱的感觉⏎人海里 再遇上她 使我着迷 似当天的我⏎还感到 眼眸里痴 今天多了那一分体贴⏎无尽的关心 失掉那份情现再遇上⏎心内事 即使不讲仍能知道⏎爱无形态 纵使摸不到始终太真⏎现在与她共聚 愿她可长留不去⏎以前曾爱 以后都爱⏎当天所讲每一段话 当天所写甜蜜的诗⏎重现脑海彷彿似从前 爱的感觉⏎人海里 再遇上她 使我着迷 似当天的我⏎还感到 眼眸里痴 今天多了那一分体贴⏎无尽的关心 失掉那份情现再遇上⏎心内事 即使不讲仍能知道⏎爱无形态 纵使摸不到始终太真⏎现在与她共聚 愿她可长留不去⏎以前曾爱 以后都爱⏎闪闪烛光比星夜艳丽","语料库",""
"纽约现时下雪已深","","彭家丽","彭家丽－纽约现时下雪已深⏎人们齐集祝福 那个生辰⏎良朋曾共干杯 要我开心⏎但今天知心好友 不再接近⏎我靠这照片觅寻 旧光阴⏎在信里他不改对我关心⏎亦说到纽约现时下雪已深⏎Woo ...woo 纵隔了远洋⏎遥遥隔两岸 （远远西方飘往）⏎这美满诞辰 似箱伴在旁⏎闭上眼 看他方（遇着旧友致热烈×）⏎人重逢谈笑 庆祝相识了⏎伴着烛光细心倾听千趟    他乡境况⏎傻傻凝望天空 这个清晨⏎仍然回味心中 远处声音⏎是一声知心好友 亲切慰问⏎我两眼痛哭 亦流露欢欣⏎在信里他不改过往天真⏎极记挂冬夜漫游 望圣诞灯⏎望着窗边 雪花变成小雨 飘过⏎纵隔了远洋⏎End","语料库",""
"情未央","","崔子格","夜微凉 月苍茫 举杯弄离殇⏎风吹花落 眉眼结了霜⏎梦太长 意难忘 辗转总思量⏎雨打窗棂 敲下泪两行⏎忆过往 如假象 空荡荡一场⏎几番黄粱 绕几副愁肠⏎燕成双 凤求凰 缘短情太长⏎是谁盼望 谁归谁身旁⏎剪也剪不断 越理越慌乱⏎挥不去的总是离愁 绕指尖⏎爱恨轮转心不安⏎前尘结的缘⏎换作今生的陪伴⏎悠悠时光念念不放⏎难舍难忘此情未央⏎忆过往 如假象 空荡荡一场⏎几番黄粱 绕几副愁肠⏎燕成双 凤求凰 缘短情太长⏎是谁盼望 谁归谁身旁⏎剪也剪不断 越理越慌乱⏎挥不去的总是离愁 绕指尖⏎爱恨轮转心不安⏎前尘结的缘⏎换作今生的陪伴⏎悠悠时光念念不放⏎难舍难忘此情未央⏎剪也剪不断 越理越慌乱⏎挥不去的总是离愁 绕指尖⏎爱恨轮转心不安⏎前尘结的缘⏎换作今生的陪伴⏎悠悠时光念念不放⏎难舍难忘此情未央⏎剪也剪不断 越理越慌乱⏎挥不去的总是离愁 绕指尖⏎爱恨轮转心不安⏎前尘结的缘⏎换作今生的陪伴⏎悠悠时光念念不放⏎难舍难忘此情未央","语料库",""
"花心贼","","崔子格","花为媒 让你买个醉⏎碰一碰酒杯撞也撞不开我心扉⏎品也品不透尝也尝不到情滋味⏎闭上嘴 我不是你的妹⏎你还继续吹爱你的姑娘排成队⏎都与我无关我是不稀罕爱谁谁⏎牛吹吹 把美眉⏎花花钱炫炫富花心贼⏎乱放电 乱暧昧⏎连玫瑰都替你感到惭愧⏎花碎碎 人飞飞⏎鸡也飞蛋也打你无处追⏎谈爱情 你不配⏎玩到最后碰了一鼻子灰⏎活该活该你倒霉⏎累不累 废话一大堆⏎听见我就烦看见就想吐呸呸呸⏎脸皮真是厚怎么骂你都无所谓⏎花太美 你买都浪费⏎省省力气吧让你学会知难而退⏎管你帅不帅管你的老爸会是谁⏎牛吹吹 把美眉⏎花花钱炫炫富花心贼⏎乱放电 乱暧昧⏎连玫瑰都替你感到惭愧⏎花碎碎 人飞飞⏎鸡也飞蛋也打你无处追⏎谈爱情 你不配⏎玩到最后碰了一鼻子灰⏎活该活该你倒霉⏎再来一杯 别生气⏎打是亲骂是爱 好甜蜜⏎我喜欢你的个性 给力⏎honey 哥哥就是爱你这种叛逆⏎come on baby 做我爱的奴隶⏎爱马仕 LV 还是玛莎拉蒂⏎你想要我就去征求老爸同意⏎我家就在隔壁 美眉 Follow me⏎牛吹吹 把美眉⏎花花钱炫炫富花心贼⏎乱放电 乱暧昧⏎连玫瑰都替你感到惭愧⏎花碎碎 人飞飞⏎鸡也飞蛋也打你无处追⏎谈爱情 你不配⏎玩到最后碰了一鼻子灰⏎牛吹吹 把美眉⏎花花钱炫炫富花心贼⏎乱放电 乱暧昧⏎连玫瑰都替你感到惭愧⏎花碎碎 人飞飞⏎鸡也飞蛋也打你无处追⏎谈爱情 你不配⏎玩到最后碰了一鼻子灰⏎活该活该你倒霉⏎活该活该你倒霉⏎活该活该你倒霉","语料库",""
"爱情不要卖","","陈雷","若爱跳舞我奉陪⏎若爱唱歌我嘛会⏎烧酒干杯无相推⏎对人温柔搁好礼⏎红灯青灯伴阮做工夥⏎音乐歌声了解阮心底⏎山盟海誓啊满四界⏎爱情的骗子啊踢倒街⏎阮的爱情不要卖⏎牺牲陇都是环境的关系⏎若爱跳舞我奉陪⏎若爱唱歌我嘛会⏎烧酒干杯无相推⏎对人温柔搁好礼⏎红灯青灯伴阮做工夥⏎音乐歌声了解阮心底⏎山盟海誓啊满四界⏎爱情的骗子啊踢倒街⏎阮的爱情不要卖⏎牺牲陇都是环境的关系⏎若爱跳舞我奉陪⏎若爱唱歌我嘛会⏎烧酒干杯无相推⏎对人温柔搁好礼⏎红灯青灯伴阮做工夥⏎音乐歌声了解阮心底⏎山盟海誓啊满四界⏎爱情的骗子啊踢倒街⏎阮的爱情不要卖⏎牺牲陇都是环境的关系","语料库",""
"丑丑啊思相枝","","陈雷","今朝有酒今朝醉⏎最好茫茫随在伊⏎凡事着爱想恰开⏎丑丑吗是思相枝⏎朋友塔朋友⏎人生像海水⏎好歹目一呢⏎吃亏就是占便宜⏎计较计较要创什么⏎来来来干杯⏎甭搁想过去⏎这才是漂魄男儿⏎今朝有酒今朝醉⏎最好茫茫随在伊⏎凡事着爱想恰开⏎丑丑吗是思相枝⏎朋友塔朋友⏎人生像海水⏎好歹目一呢⏎吃亏就是占便宜⏎计较计较要创什么⏎来来来干杯⏎甭搁想过去⏎这才是漂魄男儿⏎朋友塔朋友⏎人生像海水⏎好歹目一呢⏎吃亏就是占便宜⏎计较计较要创什么⏎来来来干杯⏎甭搁想过去⏎这才是漂魄男儿","语料库",""
"爱情冲冲冲","","陈雷","有闲写批无闲打电话⏎现代的社会爱情万万岁⏎有人接着是爱情限时批⏎有人接着是伤心的电话⏎好歹命运哪会差这多⏎有缘干杯无闲免厚礼⏎现代的社会爱情万万岁⏎有钱的人永远是作头家⏎无钱的人永远是头犁犁⏎天公伯啊这呢无公平⏎为情伤伤伤是天下第一憨⏎为情冲冲冲是世界第一勇⏎为情伤伤伤伤心伤肝无块讲⏎为你冲冲冲为你打拼作前锋⏎有闲写批无闲打电话⏎现代的社会爱情万万岁⏎有人接到是爱情限时批⏎有人接到是伤心的电话⏎好歹命运哪会差这多⏎有缘干杯无闲免厚礼⏎现代的社会爱情万万岁⏎有钱的人永远是作头家⏎无钱的人永远是头犁犁⏎天公伯啊这呢无公平⏎为情伤伤伤是天下第一憨⏎为情冲冲冲是世界第一勇⏎为情伤伤伤伤心伤肝无块讲⏎为你冲冲冲为你打拼作前锋⏎为情伤伤伤是天下第一憨⏎为情冲冲冲是世界第一勇⏎为情伤伤伤伤心伤肝无块讲⏎为你冲冲冲为你打拼作前锋","语料库",""
"缘之殇·山盟海誓（2006）","","心然","举杯一饮风雪 细听咝咝笙芦⏎朦胧中错把蜃楼盼作潇楚⏎依稀夜半私语 箜篌来 望天明处⏎日暮 日暮 社祀鼓⏎剑挑长空欲裂 怅然闲看雪花六出⏎幽月魅影筛碎接天之华都⏎凌霄攀枝呜咽 十八弯 谁的脚步⏎水晶之心幻灵珠⏎焚香 敲竹枝 恋恋红尘为谁哭⏎葬花 随风 去欲尽 青鸾曾寄奴⏎煮酒 酩酊 犹记年少 堕泪青枫浦⏎发如雪 三千流星瀑⏎黄河谣 船夫影 挥楫扬帆狂颠舞⏎江悠悠 不见 雁横塞 化为石望夫⏎一别 两地 三秋霜 四季轮回五更路⏎浪淘尽 青史书⏎柳岸风堤撑纸伞 梨花开驿路⏎故乡依稀潺潺拨水之橹⏎三月青杏尚小 梅叶笛 又见新树⏎飞渡 飞渡 凭梁祝","语料库",""
