"题目","朝代","作者","内容","来源","词牌"
"小小蚂蚁","","潘玮柏","小小蚂蚁 歌词⏎歌曲名小小蚂蚁 我想保护你 但 我算什么⏎要努力爱你 我 能做什么⏎这世界 很美丽 很无情 烦恼很多⏎让我给你 快乐生活⏎吹了风 受了冻 往前走⏎为了梦 忘了痛 你等我⏎好几年为了这个原因 不去看旁边的事情⏎大马路 斑马线走呀走⏎一口气 一场雨 没关系⏎让我背着一身你的爱情 请你跟我一起走⏎我只是爱你爱你⏎我只是爱你爱你⏎我是你小小蚂蚁带你翻山越岭⏎我常常 睡不好 吃不好 但是开心⏎我不会改变方向的 只想成为你身边的卫兵⏎灰色小雨里 我 没怕什么⏎白色大雪里 我 没有退后⏎我穿我 黑色的 隐身衣 为爱努力⏎现在的我 觉得快乐⏎吹了风 受了冻 往前走⏎为了梦 忘了痛 你等我⏎好几年为了这个原因 不去看旁边的事情⏎大马路 斑马线走呀走⏎一口气 一场雨 没关系⏎让我背着一身你的爱情 请你跟我一起走⏎我只是爱你爱你⏎我只是爱你爱你⏎我是你小小蚂蚁带你翻山越岭⏎我常常 睡不好 吃不好 但是开心⏎我不会改变方向的 只想成为你身边的卫兵⏎我不是蜜蜂一眨眼飞到天空⏎也不喜欢说大话做着白日梦⏎认真做自己 是唯一我的工作⏎天热又天冷都无所谓 因为爱你⏎爱你爱你⏎我只是爱你爱你⏎我是你小小蚂蚁带你翻山越岭⏎我常常 睡不好 吃不好 但是开心⏎我不会改变方向的 只想成为你身边的卫兵","语料库",""
"甲乙丙丁","","郑中基","彩虹劝住雨的哭泣⏎孩子踢出水滴⏎闪亮街上恋人眼睛⏎寻常的巷子里寻常人家里⏎谁在轻轻哼着歌曲⏎不知昨日恋人你是否开心⏎我还记得你的表情⏎难得有的好心情⏎突然放晴的天气⏎彷佛爱情随时可能出现⏎彷佛每张脸孔都很顺眼⏎彷佛每个人有两个童年⏎彷佛做甚么说甚么心甘情愿⏎我们只是路人甲乙丙丁⏎在这个花花世界集体游戏⏎难得好天气⏎何不你对我我对你敬一个礼⏎难得好心情⏎整个城市欢天又喜地⏎路人甲乙丙丁⏎天空天天换穿新衣⏎讨好世人的心⏎今天真的表对了情⏎在许愿池子里⏎投一个钱币⏎每个都是爱的讯息⏎陌生人的眼里⏎有熟悉的记忆⏎了解让我们在一起⏎心灵干净而透明⏎一闪一闪亮晶晶⏎彷佛爱情随时可能出现⏎彷佛每张脸孔都很顺眼⏎彷佛每个人有两个童年⏎彷佛做甚么说甚么心甘情愿⏎我们只是路人甲乙丙丁⏎在这个花花世界集体游戏⏎难得好天气⏎何不你对我我对你敬一个礼⏎难得好心情⏎整个城市欢天又喜地⏎路人甲乙丙丁⏎（music）⏎彩虹劝住雨的哭泣⏎孩子踢出水滴⏎闪亮街上恋人眼睛⏎寻常的巷子里寻常人家里⏎谁在轻轻哼着歌曲⏎不知昨日恋人你是否开心⏎我还记得你的表情⏎难得有的好心情⏎突然放晴的天气⏎卷起衣袖大步行⏎做路人甲乙丙丁⏎Over","语料库",""
"两颗小星星","","程琳","辽阔的天空上 挂着两颗小星星⏎它们将随着我一起去远征 去远征⏎小星星它替我 留下了最后的问候⏎但愿你把我记在心间⏎有个晚上 在窗户前⏎我低声的问过你⏎你能不能 不离开我⏎你对我眨眼睛⏎辽阔的天空上 挂着两颗小星星⏎它们将随着我一起去远征 去远征⏎小星星它替我 留下了最后的问候⏎但愿你把我记在心间⏎啦... ...啦... ...⏎辽阔的天空上 挂着两颗小星星⏎它们将随着我一起去远征 去远征⏎小星星它替我 留下了最后的问候⏎但愿你把我记在心间⏎---End---","语料库",""
"妈妈的吻","","程琳","在那遥远的小山村 小呀小山村⏎我那亲爱的妈妈 已白发鬓鬓⏎过去的时光难忘怀  难忘怀⏎妈妈曾给我多少吻  多少吻⏎吻干我脸上 的泪花⏎温暖我 那幼小的心⏎妈妈的吻  甜蜜的吻 叫我思念到如今⏎妈妈的吻  甜蜜的吻 叫我思念到如今⏎遥望 家乡的小山村  小呀小山村⏎我那可爱的小燕子可回了家门⏎女儿有个小小心愿 小小心愿⏎再还妈妈一个吻  一个吻⏎吻干她那思儿的泪花⏎安抚她那孤独的心⏎女儿的吻  纯洁的吻⏎愿妈妈得欢欣⏎女儿的吻  纯洁的吻⏎愿妈妈得欢欣","语料库",""
"小螺号","","程琳","小螺号滴滴滴吹⏎海鸥听了展翅飞⏎小螺号滴滴滴吹⏎浪花听了笑微微⏎小螺号滴滴滴吹⏎声声唤船归喽⏎小螺号滴滴滴吹⏎阿爸听了快快回喽⏎茫茫的海滩⏎蓝蓝的海水⏎吹起了螺号⏎小螺号滴滴滴吹⏎海鸥听了展翅飞⏎小螺号滴滴滴吹⏎浪花听了笑微微⏎小螺号滴滴滴吹⏎声声唤船归喽⏎小螺号滴滴滴吹⏎阿爸听了快快回喽⏎茫茫的海滩⏎蓝蓝的海水⏎吹起了螺号⏎小螺号滴滴滴吹⏎海鸥听了展翅飞⏎小螺号滴滴滴吹⏎浪花听了笑微微⏎小螺号滴滴滴吹⏎声声唤船归喽⏎小螺号滴滴滴吹⏎阿爸听了快快回喽","语料库",""
"美好的一刻","","林子祥","美好的一刻,璀璨又缤纷,⏎欢欣的一刹,将双方拉近.⏎美好的一刻,璀璨又缤纷,⏎跟你在恋爱,似没有缺陷.⏎能同渡过一生,享快乐欢欣,⏎一生都开朗,日子不灰暗.⏎美好的一刻,璀璨又缤纷,⏎虽说是一秒,亦留下兴奋.⏎忆相分,怕没法可相亲,⏎满天小星星,似渐暗水晶灯.⏎当初光辉,照耀记忆之中,⏎重聚太幸运,这刻似蜜运.⏎美好的一刻,可美丽人生,⏎使心中欢笑,使心中兴奋.⏎美好的一刻,可美妙一生,⏎心里在相信,爱没有缺陷.⏎能同渡过一生,同支配命运,⏎不管多苦困,心中都应允.⏎这刻好光阴,将快乐一生,⏎虽说是一秒,亦留下兴奋.","语料库",""
"16月6日_晴","","陈奕迅","别了她没有家还要问我可真睇化⏎运气差脸上带暗哑⏎行为仍然很高雅不敢有泪洒⏎然而旁人仍在说笑话⏎日记中述记低和她那天一起卜卦⏎又记写曾经与她家里插花⏎章节里面有很多的戏码⏎今天翻看了仍旧照哭泪仍照下⏎道别了她心碎像似乱麻⏎再妄想可以亲她一下⏎但没法可将片段再捏拿⏎独对手机中那号码⏎像发梦如天将塌下⏎人呆立如傻瓜⏎自问太蠢不会学懂欺诈⏎悔咎将口舌打结如麻⏎万料也想不到笨也换来痛骂吗⏎没接她没送花还说道理将她点化⏎没有讲说话去哄她⏎独自在贬身价真的快乐吗⏎在自问同时自答废话⏎日记中又记低曾经与她海边吵架⏎为了无聊浪漫海边去锯扒⏎章节里面有很多变化⏎今天观看了仍旧照哭泪仍照下⏎道别了她心碎像似乱麻⏎再妄想可以亲她一下⏎但没法可将片段再捏拿⏎送递情深的说话⏎纵耀眼如画最景致像无聊漫画⏎印象如此的差揭露我的疮疤⏎困惑如小青蛙可称霸⏎道别了心碎似乱麻⏎仍然没法强装潇洒⏎发梦也无暇惊怕⏎没办法将片段再捏拿⏎赤痛心里打结如麻⏎像没法可以在这年华他却牵挂⏎一切在等火化如像似落霞⏎等消化⏎算吧","语料库",""
"贝多芬与我","","陈奕迅","唱首唱来听听⏎想感应有生命⏎正波动在传情⏎有些歌能作证⏎倒想再听人在生每场革命⏎摇篮曲慢慢摇出生命⏎字母歌呢喃过⏎开始懂得世情⏎流行曲录下年轻丰盛⏎挽歌之声轻轻带领⏎你与我回到平静⏎贝多芬能再听⏎只想听听由自己串成韵律⏎摇篮曲慢慢摇出生命⏎字母歌呢喃过⏎开始懂得世情⏎流行曲录下年轻丰盛⏎挽歌之声轻轻带领⏎你我再合上眼睛⏎平常心万籁无声的静⏎没有歌声充当引证⏎世界看来似乎亦⏎很动听","语料库",""
"儿歌","","徐佳莹","你呢？⏎有个曾经容易快乐的你在哪里呢？⏎你呢？⏎有个曾经想赶快长大的乖孩子呢？⏎许愿就一定会到达的地方⏎还找不找得到？⏎他们说话欲言又止的模样⏎现在看懂了吗？⏎终于想起来了⏎一天忘一首儿歌⏎有人愿为你唱情歌⏎是谎言也听着⏎终于想起来了⏎一天忘一首儿歌⏎遗忘总如期发生着⏎不是长大害的⏎相爱就应该要拥抱的地方⏎还找不找得到？⏎他们说话欲言又止的模样⏎现在看懂了吗？⏎终于想起来了⏎一天忘一首儿歌⏎有人让你还唱情歌⏎再苦涩也值得⏎终于想起来了⏎一天忘一首儿歌⏎失望总如期发生着⏎不是希望害的⏎你呢？⏎有个曾经容易快乐的你在哪里呢？⏎你呢？⏎有个曾经想赶快长大的乖孩子呢？","语料库",""
"捉泥鳅","","卓依婷","池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你⏎等着你捉泥鳅⏎大哥哥好不好⏎咱们去捉泥鳅⏎小牛的哥哥⏎带着他捉泥鳅⏎大哥哥好不好⏎咱们去捉泥鳅⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你⏎等着你捉泥鳅⏎大哥哥好不好⏎咱们去捉泥鳅⏎小牛的哥哥⏎带着他捉泥鳅⏎大哥哥好不好⏎咱们去捉泥鳅⏎池塘的水满了雨也停了⏎田边的稀泥里到处是泥鳅⏎天天我等着你⏎等着你捉泥鳅⏎大哥哥好不好⏎咱们去捉泥鳅⏎小牛的哥哥⏎带着他捉泥鳅⏎大哥哥好不好⏎咱们去捉泥鳅⏎小牛的哥哥⏎带着他捉泥鳅⏎大哥哥好不好⏎咱们去捉泥鳅⏎大哥哥好不好⏎咱们去捉泥鳅⏎大哥哥好不好⏎咱们去捉泥鳅⏎大哥哥好不好⏎咱们去捉泥鳅","语料库",""
"妈妈的吻","","卓依婷","在那遥远的小山村⏎小呀小山村⏎我那亲爱的妈妈⏎已白发鬓鬓⏎过去的时光难忘怀⏎妈妈曾给我多少吻⏎吻干我脸上的泪花⏎温暖我那幼小的心⏎妈妈的吻⏎甜蜜的吻⏎叫我思念到如今⏎遥望家乡的小山村⏎小呀小山村⏎我那可爱的小燕子⏎可回了家门⏎女儿有个小小心愿⏎再还妈妈一个吻⏎吻干她那思儿的泪珠⏎安抚她那孤独的心⏎女儿的吻⏎纯洁的吻⏎愿妈妈得欢欣⏎女儿的吻⏎纯洁的吻⏎愿妈妈得欢欣","语料库",""
"红棉摇篮曲","","关牧村","农尼哎呀 农尼⏎农尼 农尼梦托来⏎画面里有羊羊⏎农尼梦托来⏎十万大山做摇篮⏎红棉花开摇篮边⏎春来陪哟夏来伴⏎宝贝哟 啊农尼 啊农尼⏎妈妈怀里多温暖⏎凤凰绕着红棉转⏎英雄花开哟朵朵艳⏎蜂儿爱来蝶儿恋⏎宝贝哟 啊农尼 啊农尼⏎祖国花朵最好看⏎灿烂军旗飘边关⏎豺狼休想近摇篮⏎山来亲哟水来吻哟⏎宝贝哟 农尼⏎亲人守护你睡梦甜⏎农尼哎呀农尼⏎农尼 农尼梦托来⏎画面里有羊羊 农尼梦托来⏎农尼 农尼 农尼⏎古笛 凯传词   施光南曲","语料库",""
"苍天般的阿拉善","","德德玛","遥远的海市蜃楼⏎驼队就像移动的山⏎神秘的梦幻在天边⏎阿爸的声音若隐若现⏎神秘的梦幻在天边⏎阿爸的声音若隐若现⏎啊   我的阿拉善⏎苍天般的阿拉善……⏎浩瀚的金色沙漠⏎驼铃让我回到童年⏎耳边又响摇篮曲⏎阿妈的声音忽近忽远⏎耳边又响摇篮曲⏎阿妈的声音忽近忽远⏎啊   我的阿拉善⏎苍海般的阿拉善……⏎沙海绿洲清泉⏎天鹅留恋金色圣殿⏎苍茫大地是家园⏎心中的思念直到永远⏎苍茫大地是家园⏎心中的思念直到永远⏎啊   我的阿拉善⏎苍茫大地阿拉善⏎啊   我的阿拉善⏎苍茫大地……阿拉善⏎啊……","语料库",""
"泥娃娃","","邓丽君","泥娃娃　泥娃娃⏎一个泥娃娃⏎也有那眉毛⏎也有那眼睛⏎眼睛不会眨⏎泥娃娃　泥娃娃⏎一个泥娃娃⏎也有那鼻子⏎也有那嘴巴⏎嘴巴不说话⏎她是个假娃娃⏎不是个真娃娃⏎她没有亲爱的爸爸⏎也没有妈妈⏎泥娃娃　泥娃娃⏎一个泥娃娃⏎我做她爸爸⏎我做她妈妈⏎永远爱着她⏎泥娃娃　泥娃娃⏎一个泥娃娃⏎也有那眉毛⏎也有那眼睛⏎眼睛不会眨⏎泥娃娃　泥娃娃⏎一个泥娃娃⏎也有那鼻子⏎也有那嘴巴⏎嘴巴不说话⏎她是个假娃娃⏎不是个真娃娃⏎她没有亲爱的爸爸⏎也没有妈妈⏎泥娃娃　泥娃娃⏎一个泥娃娃⏎我做她爸爸⏎我做她妈妈⏎永远爱着她","语料库",""
"星儿知道我","","江玲","还是星儿知我心⏎知道我想念你⏎眨着眼睛邀来晚风⏎要为我传心意⏎愿你也象小星星⏎知道我的心意⏎乘着风儿一样温馨⏎快回到我这里⏎记得去年五月的星夜里⏎指着星儿永誓不离⏎今宵星儿依旧是眨着眼睛⏎你已不知在哪里⏎愿你也象小星星⏎知道我的心意⏎乘着风儿一样温馨⏎快回到我这里⏎记得去年五月的星夜里⏎指着星儿永誓不离⏎今宵星儿依旧是眨着眼睛⏎你已不知在哪里⏎愿你也象小星星⏎知道我的心意⏎乘着风儿一样温馨⏎快回到我这里⏎快回到我这里⏎----End----","语料库",""
"相思好比小蚂蚁","","张蔷","相思好比小蚂蚁 爬呀爬在我心底⏎哦 尤其在那寂寞静静日子里 它就在我心游移⏎啊 叫我好想你⏎相呀相思 说是痛苦也甜蜜⏎让那寂寞的我心田扩大了面积 别让那你我的爱缩短距离⏎所以我好愿意 让那小蚂蚁变成串串爱意 爬在我心底⏎相思好比小蚂蚁 爬呀爬在我心底⏎哦 尤其在那寂寞静静日子里 它就在我心游移⏎啊 叫我好想你⏎相呀相思 说是痛苦也甜蜜⏎让那寂寞的我心田扩大了面积 别让那你我的爱缩短距离⏎所以我好愿意 让那小蚂蚁变成串串爱意 爬在我心底⏎相呀相思 说是痛苦也甜蜜⏎让那寂寞的我心田扩大了面积 别让那你我的爱缩短距离⏎所以我好愿意 让那小蚂蚁变成串串爱意 爬在我心底","语料库",""
"泥娃娃","","张蔷","・⏎我要捏个漂亮的泥娃娃⏎手捧鲜花还要骑白马⏎拿着宝剑什么都不怕⏎保护我还送我回家⏎我要捏个漂亮的泥娃娃⏎眼睛大大樱桃小嘴巴⏎声音嗲嗲还爱说笑话⏎喜欢她 我带她回家⏎抓一把泥沙⏎握一把泥沙⏎我要捏个泥娃娃⏎身体做好了⏎脸蛋做好了⏎这么像梦里我的她⏎我要捏个漂亮的泥娃娃⏎这么捏成唉呀呀我的她⏎心儿慌慌如何来表达⏎一转身赶快跑回家⏎・⏎我要捏个漂亮的泥娃娃⏎手捧鲜花还要骑白马⏎拿着宝剑什么都不怕⏎保护我还送我回家⏎我要捏个漂亮的泥娃娃⏎眼睛大大樱桃小嘴巴⏎声音嗲嗲还爱说笑话⏎喜欢她 我带她回家⏎抓一把泥沙⏎握一把泥沙⏎我要捏个泥娃娃⏎身体做好了⏎脸蛋做好了⏎这么像梦里我的她⏎我要捏个漂亮的泥娃娃⏎这么捏成唉呀呀我的她⏎心儿慌慌如何来表达⏎一转身赶快跑回家","语料库",""
"雾之恋","","李克勤","天边一颗闪星星⏎海边一颗闪星星⏎或睡或现闪烁不停⏎似要悄悄告诉这世界⏎现实实在是幻像⏎你要看⏎始终看不清⏎海边一颗小星星⏎天边一颗小星星⏎默默静卧着⏎似要暗暗告诉我与你⏎爱意也会像雾幻⏎转眼间会失去⏎你会说你爱我⏎永远永远爱我⏎默默落着泪永不改变⏎似怕我要说再见⏎我怕终于一天⏎再也不不会再想你⏎如雾起暗暗盖掩身边你⏎面前幻化不定⏎无法记起以往那刻⏎你怎闯进我心里⏎还是爱着你⏎曾话爱着你⏎你永在我心⏎每次我望真你⏎每次我望真你⏎你那眼光中⏎也都带泪⏎每次我望真你⏎每次我望真你⏎你那眼中都有我⏎如雾起暗暗盖掩身边你⏎像雾里⏎面前幻化不定⏎无法记起以往那刻⏎你怎闯进我心里⏎还是爱着你⏎曾话爱着你⏎你永在我心⏎每次我望真你⏎每次我望真你⏎你那眼光中⏎也都带泪⏎每次我望真你⏎每次我望真你⏎你那眼中都有我","语料库",""
"巴西女子队","","李克勤","(三日后 一日后)⏎浪漫热情万岁⏎少女抱作一堆⏎请个大假去森巴搞派对⏎望着动人大腿⏎美女个个想追⏎想进入女子队⏎暗里瞒住娇妻⏎机票直去巴西⏎坐我前面一位⏎V领落到好伍⏎想约白马金龟⏎这个明艳肤色⏎睇一睇不算偷窥⏎那个柔滑雪白⏎睇一睇不要心亏⏎入夜越来越醉⏎醉到摇曳身躯⏎想约会那位三点式少女⏎特务夜游部队⏎去到宁静郊区⏎搜索入到花墟⏎浪漫热情万岁⏎少女抱作一堆⏎请个大假去森巴搞派对⏎望着动人大腿⏎美女个个想追⏎想进入女子队⏎个个迎面春风⏎水着又会开胸⏎戴上两副黑超⏎惊有杂志收风⏎写我另结西宫⏎巴西日光⏎去到人肉沙滩⏎管不得谁跟踪⏎小小蜜蜂⏎沿途无限春光⏎应该放松⏎浪漫热情万岁⏎少女抱作一堆⏎请个大假去森巴搞派对⏎望着动人大腿⏎美女个个想追⏎想进入女子队⏎滑浪板⏎总要 奉还⏎一件泳衣⏎总要 奉还⏎蜜月房⏎总要 有日埋单⏎浪漫热情万岁⏎少女抱作一堆⏎请个大假去森巴搞派对⏎望着动人大腿⏎美女个个想追⏎想进入女子队⏎念及善良伴侣⏎照顾平日起居⏎跟你下半生⏎金婚一百岁⏎道别动人大腿⏎我怕成日心虚⏎家里尚有仔女","语料库",""
"你是一朵玫瑰花","","甄妮","你是一朵玫瑰花⏎从小就在山中长大⏎风也不怕雨也不怕什么也不怕⏎一天到晚嘻嘻哈哈⏎你是一朵玫瑰花⏎也是一朵热情的花⏎热爱风雨热爱朝阳热爱着晚霞⏎你要它们陪你玩耍⏎啊啊⏎夜晚多寂寞⏎天上小星星不和你说话⏎你的热情像野花⏎烧得你的脸儿羞答答⏎你是一朵玫瑰花⏎也是一朵热情的花⏎热爱风雨热爱朝阳热爱着晚霞⏎你要它们陪你玩耍⏎你是一朵玫瑰花⏎也是一朵热情的花⏎热爱风雨热爱朝阳热爱着晚霞⏎你要它们陪你玩耍⏎啊啊⏎夜晚多寂寞⏎天上小星星不和你说话⏎你的热情像野火⏎烧得你的脸儿羞答答⏎你是一朵玫瑰花⏎也是一朵热情的花⏎热爱风雨热爱朝阳热爱着晚霞⏎你要它们陪你玩耍⏎你是一朵玫瑰花","语料库",""
"向往拉萨","","乌兰托娅","心有一方净土开满格桑花⏎爱是一片云飘在蓝天下⏎一座巍峨的宫殿庄严的布达拉⏎虔诚的人们用一生仰望着她⏎向往拉萨向往拉萨⏎东山顶上的月光依然明亮⏎有梦的人心里都有一个拉萨⏎青稞酒醉了天边的彩霞⏎嘿 呀啦索⏎五彩经幡为你默默祈福⏎谁的心愿化作洁白哈达⏎格萨尔王的传说⏎是一首壮阔的诗⏎讲不完的故事⏎被绘成精美的唐卡⏎向往拉萨向往拉萨⏎准备好了眼泪现在就出发⏎带上美好的憧憬把爱留下⏎酥油茶煮成远方浓浓的牵挂⏎嘿 呀啦索⏎向往拉萨向往拉萨⏎准备好了眼泪现在就出发⏎带上美好的憧憬把爱留下⏎酥油茶煮成远方浓浓的牵挂⏎酥油茶煮成远方浓浓的牵挂⏎嘿 呀啦索","语料库",""
"三人戏","","阿悄","一闪一闪的星星⏎我怎么却看不清⏎一闪一闪亮晶晶⏎那是我们的回忆⏎那年夏天在北京⏎你抱着我看星星⏎今年夏天换哪里⏎你抱着她数心情⏎那年夏天三个人的戏⏎不揪心就不放弃⏎那年夏天三个人的戏⏎赢了她输了你⏎一闪一闪藏心底⏎原来人擅长忘记⏎一闪一闪看不清⏎渐渐远去的身影⏎那年夏天在北京⏎嫉妒都小心翼翼⏎今年夏天换哪里⏎你抱着谁数心情⏎那年夏天三个人的戏⏎不揪心就不放弃⏎那年夏天三个人的戏⏎赢了她输了你⏎那年夏天三个人的戏⏎不揪心就不放弃⏎那年夏天三个人的戏⏎赢了她输了你⏎赢了她输了你","语料库",""
"睡吧_宝贝","","谭维维","黑暗里我显得多么富有⏎有我的一切  我的心  我的手⏎轻轻的  捧起她  哄她睡去⏎让她安宁  给她唱起摇篮曲⏎睡吧  睡吧  我心爱的宝贝⏎陪着你流浪  不要再慌张⏎睡吧  睡吧  我心疼的宝贝⏎看着你受伤  我和你一样⏎为什么总是会有人受伤⏎人们的性格应该像太阳一样⏎照耀着大地  没有畏惧⏎撕掉面具让我们心灵变得平静⏎睡吧  睡吧  我心爱的宝贝⏎像个孩子一样 享受阳光⏎睡吧  睡吧  我心疼的宝贝⏎没有黑暗 哪儿来的阳光⏎睡吧  睡吧  我心爱的宝贝⏎像个孩子一样 享受阳光⏎睡吧  睡吧  我心疼的宝贝⏎没有黑暗 哪儿来的阳光⏎没有黑暗 哪儿来的阳光","语料库",""
"my_secret_我的秘密","","G.E.M.邓紫棋","我的秘密 MySecret⏎最近一直很好心情 不知道什么原因⏎我现在这一种心情 我想要唱给你听⏎看着窗外的小星星 心里想着我的秘密⏎算不算爱我不太确定 我只知道我在想你⏎我们之间的距离 好像忽远又忽近⏎你明明不在我身边 我却觉得很亲⏎Ha~ 有一种感觉我想说明⏎我心里的秘密 是你给的甜蜜⏎我们之间的距离好像一点点靠近⏎是不是你对我也有一种特殊感情⏎Ha~ 我犹豫要不要告诉你⏎我心里的秘密是我好像喜欢了你⏎夜里陪着我的声音就算沙了也动听⏎这一种累了的声音是最温柔的证明⏎(你是我你是我的秘密)⏎我们之间的距离好像忽远又忽近⏎你明明不在我身边我却觉得很亲⏎Ha~ 有一种感觉我想说明⏎我心里的秘密是你给的甜蜜⏎我们之间的距离好像一点点靠近⏎是不是你对我也有一种特殊感情⏎Ha~ 我犹豫要不要告诉你⏎我心里的秘密是我好像喜欢了你⏎这模糊的关系是莫名的美丽⏎我们之间的距离好像忽远又忽近⏎你明明不在我身边我却觉得很亲⏎Ha~ 这一刻我真的想说明⏎我心里的秘密是你给的甜蜜⏎我们之间的距离每天一点点靠近⏎这是种别人无法理解的特殊感情⏎Ha~ 我要让全世界都清晰⏎我心里的秘密是我会一直深爱着你 深爱着你","语料库",""
"我的秘密","","G.E.M.邓紫棋","最近一直很好心情 不知道什么原因⏎我现在这一种心情 我想要唱给你听⏎看着窗外的小星星 心里想着我的秘密⏎算不算爱我不太确定 我只知道我在想你⏎我们之间的距离好像忽远又忽近⏎你明明不在我身边我却觉得很亲⏎Ha~ 有一种感觉我想说明⏎我心里的秘密 是你给的甜蜜⏎我们之间的距离好像一点点靠近⏎是不是你对我也有一种特殊感情⏎Ha~ 我犹豫要不要告诉你⏎我心里的秘密 是我好像喜欢了你⏎夜里陪着我的声音 就算沙了也动听⏎这一种累了的声音 是最温柔的证明⏎你是我 你是我的秘密⏎我一直偷偷想着你⏎你是我心里的秘密⏎我们之间的距离好像忽远又忽近⏎你明明不在我身边我却觉得很亲⏎Ha~ 有一种感觉我想说明⏎我心里的秘密 是你给的甜蜜⏎我们之间的距离好像一点点靠近⏎是不是你对我也有一种特殊感情⏎Ha~ 我犹豫要不要告诉你⏎我心里的秘密 是我好像喜欢了你⏎这模糊的关系 是莫明的美丽⏎我们之间的距离好像忽远又忽近⏎你明明不在我身边我却觉得很亲⏎Ha~ 这一刻我真的想说明⏎我心里的秘密 是你给的甜蜜⏎我们之间的距离每天一点点靠近⏎这是种别人无法理解的特殊感情⏎Ha~ 我要让全世界都清晰⏎我心里的秘密 是我会一直深爱着你⏎深爱着你","语料库",""
"燕子","","洛天依","小时候 曾唱过的童谣⏎日复一日 年复一年 在心里萦绕⏎回过头 已是多少年纷扰⏎可外婆家的秋千 它依然还在摇⏎多少次 总在梦里寻找⏎曾经来不及珍惜的全都模糊了⏎流过泪 抬头看窗外喧嚣⏎它从我眼前飞过 就像那首歌谣⏎燕子飞 随着门前的流水⏎多少人的窗边都掠过一段回味⏎燕子归 捎回童年的馀味⏎直到此刻才懂它的美⏎小时候 曾唱过的童谣⏎日复一日 年复一年 在心里萦绕⏎回过头 已是多少年纷扰⏎可外婆家的秋千 它依然还在摇⏎多少次 总在梦里寻找⏎曾经来不及珍惜的全都模糊了⏎流过泪 抬头看窗外喧嚣⏎它从我眼前飞过 就像那首歌谣⏎燕子飞 随着门前的流水⏎多少人的窗边都掠过一段回味⏎燕子归 捎回童年的馀味⏎直到此刻才懂它的美⏎小燕子 穿花衣 年年春天来这里⏎我问燕子你为啥来⏎燕子说 这里的春天最美丽⏎燕子飞 随着门前的流水⏎多少人的窗边都掠过一段回味⏎燕子归 捎回童年的馀味⏎直到此刻才懂它的美⏎一生一世我为它沉醉","语料库",""
"腐烂的童话","","洛天依","独自走在森林里⏎四周是渗人的绿⏎戴着被血染红的帽子⏎轻轻哼着摇篮曲⏎发霉蛋糕在篮子里⏎走在花遍野的小径⏎折断踩烂花朵的声音⏎听听多动听⏎狼把外婆吃了也没关系⏎反正有猎人很快把狼枪毙⏎有狼来袭击也没关系⏎会亲自杀死再为它奠祭⏎啊~⏎逃出这不停止的循环圈吧⏎开森林聚会来一起疯狂⏎残酷童话里的女孩们啊~⏎让你们间的气氛蜜得像糖⏎这里没有谁对谁所谓的王⏎有的只是颠复以前的模样⏎不用再当小孩的睡前故事⏎不用再为追求爱情而目盲⏎啊~啊~啊~~⏎啊~啊~啊~啊~啊~~~~啊~~~~~啊~~~~~~~⏎慢慢走到窗台边⏎唱着任由思绪飘远⏎引来几只幼小麻雀⏎却被黑猫所踩扁⏎杀死猎人假装逃难⏎就让矮人与王后开战⏎闭眼静等王子的爱⏎得寝食所安⏎悄悄逃出城堡也没关系⏎反正要的只是荣誉而已⏎王子孤独终老也没关系⏎需要的自由可堪比命⏎啊~⏎逃出这不停止的循环圈吧~⏎开森林聚会来一起疯狂⏎残酷童话里的女孩们啊~⏎让你们间的气氛蜜得像糖⏎这里没有谁对谁所谓的王⏎有的只是颠复以前的模样⏎不用再当小孩的睡前故事⏎不用再为追求爱情而目盲⏎啊~~~⏎啊~~~~⏎啊~~~~~⏎啊~~~~~~","语料库",""
"白色摇篮曲","","洛天依","最可爱的是残缺的身体⏎每个瞬间都期待被充盈⏎最可悲的是孤单的自己⏎在壁炉旁沉沉睡去⏎啊 快点来我的梦里吧⏎这里为你栽满鲜花⏎啦啦快点被我拥抱吧⏎从他来到我身边的那天起⏎就被誉作最耀眼的奇迹⏎直到我从这美梦中惊醒⏎才发现窗外又下起雨⏎他不过只是索取我的亲吻⏎所以拥抱才更冰冷⏎被压制的双手刺骨得疼⏎睡吧 睡吧⏎我的孩子啊⏎安详地睡吧⏎睡吧⏎我的孩子啊⏎我给予他最真挚的爱意⏎本就不幻想得到他的回答⏎只求能归还我苍白的灵魂⏎别让我还在悔恨中挣扎⏎我不想将这种恶魔养大⏎还要听他喊我妈妈⏎不如当初就剖开我的子宫","语料库",""
