"题目","朝代","作者","内容","来源","词牌"
"小雨","","张德兰","四月里来风光秀⏎山中小雨慢悠悠⏎飘来一片山中雨⏎浠沥沥沥沥好个愁⏎人在云中雾里游⏎枫林爽爽静幽幽⏎跑来一条山泉水⏎哗啦啦青崖沟上流⏎清清泉水唱个不休⏎霏霏细雨缠绵温柔⏎山在云中雾里走⏎谁在唱山歌 “天上楼”⏎人在云中雾里游⏎枫林爽爽静幽幽⏎跑来一条山泉水⏎哗啦啦青石上流⏎伴着我人在画中游⏎人在云中雾里游⏎枫林爽爽静幽幽⏎跑来一条山泉水⏎哗啦啦青崖沟上流⏎清清泉水唱个不休⏎霏霏细雨缠绵温柔⏎山在云中雾里走⏎谁在唱山歌 “天上楼”⏎人在云中雾里游⏎枫林爽爽静幽幽⏎跑来一条山泉水⏎哗啦啦青石上流⏎伴着我人在画中游","语料库",""
"w-h-y","","王力宏","w-h-y 我的完美世界还 一直都不肯来⏎w-h-w-h-y-y⏎就算红配绿 生活还是要继续⏎跟着他的旋律⏎我丢个黑色的歌词飞射⏎射到灰色的耳膜就像个镭射⏎盗版这怎么回事⏎类似被一个锤子⏎用力的打下那个让人唱歌高八度的位置⏎不可能再大卖⏎如果有更好的未来 我看不出来⏎w-h-y 我的完美世界还 一直都不肯来⏎w-h-w-h-y-y⏎就算红配绿 生活还是要继续⏎跟着他的旋律⏎media疯了 我讲没有用了⏎已经不通了 因为你脑袋空了⏎什么人红了 就被你玩弄了⏎难怪最终都抓狂了你懂吗?⏎ㄘㄟ╝我累是媒体让我无奈是谁是非阿菲是阿妹阿狗仔队⏎它是不是gay你给我滚开⏎o mai ga un ko kue(日文)一起唱准备⏎(哇)w-h-y w-h-y-y(哇)why tell me why⏎来到此段麻烦你洗耳恭听⏎昨晚我入定在屋顶被一只兀鹰吓醒⏎它的人生哲理跟我分析⏎「世界和平要从自己的心理开始做起」⏎我拿起了原子笔抄下了这个笔记马上谱曲⏎中版的舞曲丢给了sony 独家ktv⏎大家的反应都说好听⏎但是太难了吧⏎我不相信⏎我丢个黑色的歌词飞射⏎射到你灰色的耳膜就像个镭射⏎盗版这怎么回事⏎现在的唱片公司同时都说赔死⏎沸腾的心情转冷⏎本来的精神病过来变成神经病⏎是大家真的都想不开⏎这是什么时代⏎这环境让我太无奈⏎但我离不开⏎w-h-y 我的完美世界还 一直都不肯来⏎w-h-w-h-y-y⏎就算红配绿生活还是要继续⏎跟着他的旋律","语料库",""
"乌苏里船歌","","降央卓玛","阿朗赫赫尼那⏎阿朗赫赫尼那⏎阿朗赫赫尼那 赫赫雷赫赫尼那⏎阿朗赫赫尼那赫雷 给根⏎〖乌苏里船歌〗⏎乌苏里江水长又长⏎蓝蓝的江水起波浪⏎赫哲人撒开千张网⏎船儿满江鱼满仓⏎阿朗赫那赫尼那雷呀⏎赫那尼赫尼那⏎白云飘过大顶子山⏎金色的阳光照船帆⏎紧摇浆来掌稳舵⏎双手赢得丰收年⏎阿朗赫那赫尼那雷呀⏎赫那尼赫尼那⏎白桦林里人儿笑⏎笑开了满山红杜鹃⏎赫哲人走上幸福路⏎人民的江山万万年⏎阿朗赫赫尼那⏎赫赫雷赫赫尼那⏎乌苏里江水长又长⏎蓝蓝的江水起波浪⏎赫哲人撒开千张网⏎船儿满江鱼满仓⏎阿朗赫那赫尼那雷呀⏎赫那尼赫尼那⏎阿朗赫赫尼那⏎阿朗赫赫尼那⏎阿朗赫赫尼那 赫赫雷赫赫尼那⏎阿朗赫赫尼那赫雷 给根","语料库",""
"穿行","","降央卓玛","云儿伴着我走⏎牛儿悠闲自得⏎路儿长长天无忧⏎歌声为谁 自知道⏎看着朝拜的人们⏎听着 听着 山歌⏎乡音飘 飘人无忧⏎思念为谁 我知道⏎酥油灯燃起来⏎锅庄嘛跳起来⏎康巴人的生活⏎是这样的自在⏎姑娘们唱起来⏎汉子们跳起来⏎牧人的生活⏎在山水间穿梭⏎云儿伴着我走⏎牛儿悠闲自得⏎路儿长长天无忧⏎歌声为谁 自知道⏎看着朝拜的人们⏎听着 听着 山歌⏎乡音飘 飘人无忧⏎思念为谁 我知道⏎酥油灯燃起来⏎锅庄嘛跳起来⏎康巴人的生活⏎是这样的自在⏎姑娘们唱起来⏎汉子们跳起来⏎牧人的生活⏎在山水间穿梭⏎酥油灯燃起来⏎锅庄嘛跳起来⏎康巴人的生活⏎是这样的自在⏎姑娘们唱起来⏎汉子们跳起来⏎牧人的生活⏎在山水间穿梭","语料库",""
"月亮升起来","","降央卓玛","啊 达瓦下来笑⏎啊 达瓦下来笑⏎啊 达瓦下来笑⏎月亮升起来哟山寨静悄悄⏎风儿吹起来弦子声声响⏎弹起我心爱的小三弦⏎我心上的人啊快快来⏎弹起我心爱的小三弦⏎我心上的人啊快快来⏎啊 达瓦下来笑⏎啊 达瓦下来笑⏎啊 达瓦下来笑⏎月亮升起来哟山寨静悄悄⏎弹起小三弦阿哥轻轻唱⏎让我们相依在一起⏎诉说我心里悄悄话⏎让我们相依在一起⏎诉说我心里悄悄话⏎让我们相依在一起⏎诉说我心里悄悄话⏎啊 达瓦下来笑⏎啊 达瓦下来笑⏎啊 达瓦下来笑⏎下来笑","语料库",""
"再唱山歌给党听","","降央卓玛","再唱山歌给党听⏎我把歌儿献给你⏎五十六个民族 同唱一首歌⏎我们一起 再唱山歌哟⏎五十六个民族 再唱山歌哟⏎阿...拉耶...山歌给党听哟⏎再唱山歌给党听⏎幸福的歌儿献给你⏎民族兄弟姐妹 心连着心⏎我们携手 和谐家园哎⏎五十六个民族 再唱山歌哟⏎阿...拉耶...山歌给党听哟⏎再唱山歌给党听⏎我把歌儿献给你⏎五十六个民族 同唱一首歌⏎我们一起 再唱山歌哟⏎五十六个民族 再唱山歌哟⏎阿...拉耶...山歌给党听哟⏎五十六个民族 再唱山歌哟⏎阿...拉耶...山歌给党听哟⏎阿...拉耶...山歌给党听喽","语料库",""
"野合万事兴","","左小祖咒","高坡砍柴要留桩⏎平地起房要留窗⏎请个木匠好好装⏎留个花窗来望郎⏎清早起来把门开⏎一阵狂风撩起来⏎头上青丝风里乱⏎八幅罗裙两揭开⏎姐脱衣衫白如雪⏎郎脱衣衫白似霜⏎姐做狮子先睡倒⏎郎做绣球滚身上⏎新出大船打大浪⏎大荡河里好风光⏎姐要风光识两郎⏎船要风光支双橹⏎天上星多月不明⏎地下山多路不平⏎河小鱼多闹浑水⏎城里钱多乱了情⏎春天三月风暖和⏎百鸟衔柴修旧窝⏎阿姐有窝无鸟宿⏎阿哥有鸟却无窝⏎天上星多月不明⏎地下山多路不平⏎河小鱼多闹浑水⏎城里钱多乱了情⏎春天三月风暖和⏎百鸟衔柴修旧窝⏎阿姐有窝无鸟宿⏎阿哥有鸟却无窝","语料库",""
"童年组曲(二)","","张清芳","（1）黑面祖师公⏎黑面祖师公白目眉　无人加你请尬己来　尬己来⏎黑面祖师公白目眉　无人加你请尬己来　尬己来⏎一个面搁笑咳咳　笑甲一个嘴仔离西西⏎到底为啥代　为啥代　举椅头仔看目眉⏎椅头踏无好跋落来　跋一个有嘴齿搁无下颏　真厉害⏎大声细声哀　无讲无人知　无讲无人知　无人知⏎黑面祖师公白目眉　无人加你请尬己来　尬己来　尬己来⏎（口白）摇婴仔歌⏎婴仔婴婴困　一暝大一寸　婴仔婴婴惜　一暝大一尺⏎摇子日落山　抱子金金看　子是我心肝　惊你受风寒⏎（2）摇篮仔歌⏎摇仔摇仔摇仔摇仔摇　摇来摇去一摇摇到黑颤桥⏎乖婴仔古锥亲像花蕊吻吻笑　阿娘阿爹无时无阵疼惜惜⏎（口白）大块呆⏎大块呆炒韭菜　烧烧一碗来　冷冷阮无要⏎嘿！大块呆炒韭菜　烧烧一碗来　冷冷阮无要⏎嘿！大块呆　到此你才知　到此你才知⏎（3）捡鱼鰡⏎羞呀羞呀羞哪嗳唷　提篮捡鱼鰡哦⏎那嗳唷　提篮捡鱼鰡哦⏎羞羞羞羞羞　提篮捡鱼鰡⏎羞羞羞羞羞　提篮捡鱼鰡⏎拢总捡几尾　嗳唷　拢总捡二尾啦⏎拢总捡二尾　一尾煮来吃啊一尾糊目睭⏎（女）请问阿哥不知捡外多⏎（男）姑娘姑娘　我是捡二尾⏎（女）一尾煮来吃唷⏎（男）一尾糊目睭⏎（合）哪嗳唷块唷　羞羞羞羞羞","语料库",""
"西北风记忆_一无所有+信天游+少年壮志不言愁","","江智民","我曾经问个不休⏎你何时跟我走⏎可你却总是笑啊⏎为何你总笑个没够⏎为何我总要追求⏎难道在你面前我永远⏎是一无所有⏎哦 你何时跟我走⏎哦 你何时跟我走⏎大雁听过我的歌⏎小河亲过我的脸⏎山丹丹花开花又落⏎一遍又一遍⏎大地留下我的梦⏎信天游带走我的情⏎天上星星一点点⏎思念到永远⏎几度风雨几度春秋⏎风霜雪雨博激流⏎历尽苦难痴心不改⏎少年壮志不言愁⏎金色盾牌热血铸就⏎危难之处显身手显身手⏎为了母亲的微笑⏎为了大地的丰收⏎峥嵘岁月何惧风流","语料库",""
"茉莉花香","","张玮伽","茉莉花香 - 张玮伽⏎突然我在摇晃⏎脚步已彷徨⏎我闻到一股茉莉花的香⏎也许是我的渴望⏎是直觉还是幻想⏎人群之中一定有你的模样⏎我开始不停张望提醒自己的眼光⏎仿佛可以感到你在身旁⏎就象那从前一样将幸福系在心上⏎然而时间却让我们飞翔⏎没有你在身旁⏎茉莉花的香⏎带我到你的梦乡⏎没有你的方向⏎茉莉花的香⏎带我到你的天堂⏎突然我在摇晃⏎脚步已彷徨⏎我闻到一股茉莉花的香⏎我开始不停张望提醒自己的眼光⏎仿佛可以感到你在身旁⏎就象那从前一样将幸福系在心上⏎然而时间却让我们各自飞翔⏎没有你在身旁⏎茉莉花的香⏎带我到你的梦乡⏎茉莉花香⏎没有你的方向⏎茉莉花的香⏎带我到你的天堂⏎我开始不停张望提醒自己的眼光⏎然而时间却让我们各自飞翔⏎茉莉花香⏎没有你在身旁⏎茉莉花的香⏎带我到你的梦乡⏎茉莉花香⏎没有你的方向⏎茉莉花的香⏎带我到你的天堂⏎茉莉花香⏎没有你在身旁⏎茉莉花的香⏎带我到你的梦乡⏎茉莉花香⏎没有你的方向⏎茉莉花的香⏎带我到你的天堂","语料库",""
"一样的夕阳","","毛阿敏","一样的夕阳⏎故乡的夕阳　叫我情难忘⏎夕阳下山歌唱⏎榕树下捉迷藏　乐淘喜洋洋⏎异乡的夕阳　叫我心彷徨⏎故乡的老爹娘⏎你是否无恙　禁不住泪汪汪⏎流浪再流浪　何日回家乡⏎看天边彩霞飞扬⏎叫我心迷茫　叫我心荡漾⏎梦中人在何方⏎一样的夕阳　感受不一样⏎又向往又惆怅⏎我为谁在流浪　我问你夕阳⏎我问你夕阳⏎故乡的夕阳　叫我情难忘⏎夕阳下山歌唱⏎榕树下捉迷藏　乐淘喜洋洋⏎异乡的夕阳　叫我心彷徨⏎故乡的老爹娘⏎你是否无恙　禁不住泪汪汪⏎流浪再流浪　何日回家乡⏎看天边彩霞飞扬⏎叫我心迷茫　叫我心荡漾⏎梦中人在何方⏎一样的夕阳　感受不一样⏎又向往又惆怅⏎我为谁在流浪　我问你夕阳⏎我问你夕阳","语料库",""
"美丽大草原","","张冬玲","火红的太阳 映红了脸庞⏎清爽的微风 吹醉了心房⏎热情的小伙 善良又豪放⏎张开那臂膀 想要去飞翔⏎清清的湖水 依偎着山冈⏎奔驰的骏马 追逐着牛羊⏎多情的姑娘 温柔又漂亮⏎渴望和阿哥 一起去远方⏎美丽的大草原 绿色的海洋⏎喝着那马奶酒 燃烧了胸膛⏎烧得我脸庞 火辣辣的烫⏎我又唱起情歌 漫天飞扬⏎美丽的大草原 绿色的海洋⏎听着那马头琴 心池在荡漾⏎亲爱的阿哥 威武又雄壮⏎你的胸膛宽广 和草原一样⏎清清的湖水 依偎着山冈⏎奔驰的骏马 追逐着牛羊⏎多情的姑娘 温柔又漂亮⏎渴望和阿哥 一起去远方⏎美丽的大草原 绿色的海洋⏎喝着那马奶酒 燃烧了胸膛⏎烧得我脸庞 火辣辣的烫⏎我又唱起情歌 漫天飞扬⏎美丽的大草原 绿色的海洋⏎听着那马头琴 心池在荡漾⏎亲爱的阿哥 威武又雄壮⏎你的胸膛宽广 和草原一样⏎美丽的大草原 绿色的海洋⏎喝着那马奶酒 燃烧了胸膛⏎烧得我脸庞 火辣辣的烫⏎我又唱起情歌 漫天飞扬⏎美丽的大草原 绿色的海洋⏎听着那马头琴 心池在荡漾⏎亲爱的阿哥 威武又雄壮⏎你的胸膛宽广 和草原一样⏎你的胸膛宽广 和草原一样","语料库",""
"我和草原一起来唱歌","","张冬玲","我和草原一起来唱歌⏎蓝蓝的天上洁白的云朵⏎多情的微风脸庞拂过⏎胸怀像草原无限地辽阔⏎我登上了山坡想放声高歌⏎绿色的牧场缤纷的花朵⏎我喝着烈酒打马而过⏎心中的情歌越唱越洒脱⏎醉醉的心窝窝燃起了篝火⏎我和草原一起来唱歌⏎唱出梦中美好的生活⏎唱得云朵不用再漂泊⏎唱得阿爸阿妈乐呀乐呵呵⏎我和草原一起来唱歌⏎唱出心中燃烧的爱火⏎唱给日夜思念的阿哥⏎想用歌声问你爱不爱我⏎蓝蓝的天上洁白的云朵⏎多情的微风脸庞拂过⏎胸怀像草原无限地辽阔⏎我登上了山坡想放声高歌⏎绿色的牧场缤纷的花朵⏎我喝着烈酒打马而过⏎心中的情歌越唱越洒脱⏎醉醉的心窝窝燃起了篝火⏎我和草原一起来唱歌⏎唱出梦中美好的生活⏎唱得云朵不用再漂泊⏎唱得阿爸阿妈乐呀乐呵呵⏎我和草原一起来唱歌⏎唱出心中燃烧的爱火⏎唱给日夜思念的阿哥⏎想用歌声问你爱不爱我⏎我和草原一起来唱歌⏎唱出梦中美好的生活⏎唱得云朵不用再漂泊⏎唱得阿爸阿妈乐呀乐呵呵⏎我和草原一起来唱歌⏎唱出心中燃烧的爱火⏎唱给日夜思念的阿哥⏎想用歌声问你爱不爱我⏎想用歌声问你爱不爱我","语料库",""
"乌苏里船歌","","甘雅丹","乌苏里江水长又长⏎蓝蓝的江水起波浪⏎赫哲人撒开千张网⏎船儿满江鱼满仓⏎阿那赫那赫尼那雷呀⏎赫那那尼赫尼那⏎白云飘过大顶子山⏎金色的阳光照船帆⏎紧摇浆来掌稳舵⏎双手赢得丰收年⏎阿那赫那赫尼那雷呀⏎赫那那尼赫尼那⏎白桦林里人儿笑⏎笑开了满山红杜鹃⏎毛主席领上幸福路⏎人民的江山万万年⏎阿那赫赫尼那⏎阿那赫赫尼那⏎阿那赫赫尼那⏎赫赫雷赫赫尼那⏎阿那赫赫尼那赫雷给根⏎-----End-----","语料库",""
"高原蓝","","甘雅丹","人都说高原高⏎人都说高原险⏎高原上有一片⏎纯净的蓝天⏎人都说高原红⏎人都说高原蓝⏎谁知道高原上那朵蓝⏎她是阿妹的衣衫⏎都人说高原红⏎人都说高原蓝⏎高原上有一张⏎红红的笑脸⏎人都说高原美⏎人都说高原蓝⏎谁知道蓝天下那汪泉⏎她是阿妹的双眼⏎呀拉唆⏎咿 呀⏎呀拉唆⏎咿 呀⏎高原红啊 高原蓝⏎想念高原上⏎纯洁的那一朵蓝⏎天也蓝 衣也蓝⏎想起阿妹心底暖⏎人都说高原红⏎人都说高原蓝⏎高原上有一张⏎红红的笑脸⏎人都说高原美⏎人都说高原蓝⏎谁知道 蓝天下那汪泉⏎她是阿妹的双眼⏎呀拉唆⏎咿 呀⏎呀拉唆⏎咿 呀⏎高原美啊 高原蓝⏎想念蓝天下⏎清澈的那一双眼⏎天也蓝 衣也蓝⏎想起阿妹心里甜⏎高原美啊 高原蓝⏎脸上红红的小阿妹⏎是我心中纯净的高原蓝⏎是我心中纯净的高⏎原 蓝","语料库",""
"我要去西藏","","甘雅丹","佛光穿过无边的苍凉⏎有一个声音幸福安详⏎清晨我挥动白云的翅膀⏎夜晚我匍匐在你的天堂⏎生灵顺从雅鲁藏布江流淌⏎时光在布达拉宫越拉越长⏎无边的草原放开怀抱⏎我是一只温顺的绵羊⏎我要去西藏⏎我要去西藏⏎仰望雪域两茫茫⏎风光旖旎草色青青⏎随处都是我心灵的牧场⏎我要去西藏⏎我要去西藏⏎仰望生死两茫茫⏎习惯了孤独黑夜漫长⏎雪莲花盛开在我的心房⏎佛光穿过无边的苍凉⏎有一个声音幸福安详⏎清晨我挥动白云的翅膀⏎夜晚我匍匐在你的天堂⏎生灵顺从雅鲁藏布江流淌⏎时光在布达拉宫越拉越长⏎无边的草原放开怀抱⏎我是一只温顺的绵羊⏎我要去西藏⏎我要去西藏⏎仰望雪域两茫茫⏎风光旖旎草色青青⏎随处都是我心灵的牧场⏎我要去西藏⏎我要去西藏⏎仰望生死两茫茫⏎习惯了孤独黑夜漫长⏎雪莲花盛开在我的心房⏎我要去西藏⏎我要去西藏⏎仰望雪域两茫茫⏎风光旖旎草色青青⏎随处都是我心灵的牧场⏎我要去西藏⏎我要去西藏⏎仰望生死两茫茫⏎习惯了孤独黑夜漫长⏎雪莲花盛开在我的心房⏎℡简が单（284507590）","语料库",""
"新疆好","","甘雅丹","我们新疆好地方啊⏎天山南北好牧场⏎戈壁沙滩变良田⏎积雪溶化灌农庄⏎戈壁沙滩变良田⏎积雪溶化灌农庄⏎来来来来来来来来来来来来来来来来来来来来来⏎我们美丽的田园⏎我们可爱的家乡⏎我们美丽的田园⏎我们可爱的家乡⏎麦穗金黄稻花香啊⏎风吹草低见牛羊⏎葡萄瓜果甜又甜⏎煤铁金银遍地藏⏎葡萄瓜果甜又甜⏎煤铁金银遍地藏⏎来来来来来来来来来来来来来来来来来来来来来⏎我们美丽的田园⏎我们可爱的家乡⏎我们美丽的田园⏎我们可爱的家乡⏎来来来来来来来来来来来来来来来来来来来来来⏎我们美丽的田园⏎我们可爱的家乡⏎我们美丽的田园⏎我们可爱的家乡","语料库",""
"幸福万年长","","甘雅丹","手把一只划船的小桨⏎载满了鲜花儿去街上⏎划呀划呀划呀划呀⏎清清的河水花儿香⏎手把一只划船的小桨⏎卖完了鲜花儿买衣裳⏎划呀划呀划呀划呀⏎穿着那新衣真漂亮⏎嘿呀！水呀水荡漾前浪推后浪⏎嘿呀！心呀心向往幸福万年长⏎手把一只划船的小桨⏎阿哥撒网我摇桨⏎划呀划呀划呀划呀⏎满船的鱼儿条条壮⏎手把一只划船的小桨⏎阿哥伴我坐船上⏎看着夕阳望着流水⏎爱象那江水万年长⏎嘿呀！水呀水荡漾前浪推后浪⏎嘿呀！心呀心向往幸福万年长⏎嘿呀！水呀水荡漾前浪推后浪⏎嘿呀！心呀心向往幸福万年长","语料库",""
"穿行","","甘雅丹","云儿伴着我走⏎牛儿悠闲自得⏎路儿长长天无忧⏎歌声为谁 自知道⏎看着朝拜的人们⏎听着 听着 山歌⏎乡音飘 飘人无忧⏎思念为谁 我知道⏎酥油灯燃起来⏎锅庄吗跳起来⏎康巴人的生活⏎是这样的自在⏎姑娘们唱起来⏎汉子们跳起来⏎牧人的生活⏎在山水间穿梭⏎云儿伴着我走⏎牛儿悠闲自得⏎路儿长长天无忧⏎歌声为谁 自知道⏎看着朝拜的人们⏎听着 听着 山歌⏎乡音飘 飘人无忧⏎思念为谁 我知道⏎酥油灯燃起来⏎锅庄吗跳起来⏎康巴人的生活⏎是这样的自在⏎姑娘们唱起来⏎汉子们跳起来⏎牧人的生活⏎在山水间穿梭⏎（藏语一段）","语料库",""
"大地飞歌","","甘雅丹","踏平了山路唱山歌⏎撒开了渔网唱渔歌⏎唱起牧歌牛羊多呀⏎哎多过了天上的群星座座⏎牡丹开了唱花歌⏎荔枝红了唱甜歌⏎唱起那欢歌友谊长呀⏎哎长过了刘三姐门前那条河⏎唱过春歌唱秋歌⏎唱过茶歌唱酒歌⏎唱不尽满眼的好风景⏎好日子天天都放在歌里过⏎唱过老歌唱新歌⏎唱过情歌唱喜歌⏎唱不尽今朝的好心情⏎好歌越唱大路越宽阔⏎踏平了山路唱山歌⏎撒开了渔网唱渔歌⏎唱起牧歌牛羊多呀⏎哎多过了天上的群星座座⏎唱过春歌唱秋歌⏎唱过茶歌唱酒歌⏎唱不尽满眼的好风景⏎好日子天天都放在歌里过⏎唱过老歌唱新歌⏎唱过情歌唱喜歌⏎唱不尽今朝的好心情⏎好歌越唱大路越宽阔","语料库",""
"船歌","","韩宝仪","姐儿头上戴着杜鹃花⏎呀 迎着风儿随浪逐彩霞⏎船儿摇过春水不说话⏎呀 水乡温柔何处是我家⏎船儿摇过春水不说话⏎呀 随着歌儿划向梦里的他⏎嘴儿轻轻唱呀不说话⏎呀 水乡温柔向那梦里的画⏎嘴儿轻轻唱呀 唱不休呀⏎呀 年华飘过歌声似水流⏎船儿摇过春水不停留⏎呀 摇到风儿吹波天凉的秋⏎船儿摇过春水不停留⏎呀 鱼儿双双结伴水底游⏎谁的船歌唱的声悠悠⏎水乡温柔来到天凉的秋⏎谁的船歌唱的声悠悠⏎谁家姑娘水乡泛扁舟⏎谁的梦中 他呀不说话⏎谁的他呀 何处是我家⏎姐儿头上戴着杜鹃花⏎呀 迎着风儿随浪逐彩霞⏎船儿摇过春水不说话⏎呀 水乡温柔何处是我家⏎船儿摇过春水不说话⏎呀 水乡温柔何处是我家","语料库",""
"俩口子对唱","","韩宝仪","物价天天涨啊 教人真心焦⏎刚说买到两升米 柴火又不够烧⏎刘老板来要账 房租也要交⏎儿子要进学校 又没有学费缴⏎只有把他送到什货店学几年生意⏎啊 你说好不好⏎哎哟我的太太 你就不要再罗嗦了⏎我还没说完呀 你就不耐烦⏎家中大小事你都不管 下了班回家来⏎还说我饭太慢 只怪你薪水少 啊⏎一家人生活难 拉拉扯扯 填填补补⏎亏得我计算 我人都老了一半⏎哎哟我的先生 教我苦楚向谁谈⏎你有你的苦 我也有我的难⏎每天走进办公厅 时间真过得慢⏎造表册写公文 志气都消磨光⏎薪水没调整呀 还说要栽员⏎安份守己奉公守法 为的是这碗饭⏎想起来真可怜 为了一家大小⏎我不干又怎么办⏎你自己不中用啊 不要把家庭怨⏎你看人家张科长 一天就百把万⏎玩手段钻门路 都是人在干⏎再不然调方向呀索性就改行 跑跑生意⏎摆点摊子也比这样强啊 也比这样强⏎哎哟我的先生 那办法是在人想⏎你说话没道理 又惹我发脾气⏎贪污刮地皮都是些坏东西 黑良心厚脸皮⏎我死也不愿意 时局这样子⏎大家都受苦凄 你我这样偷安荀活⏎已经是没出息 哪能再做杀人的事⏎要想好的生活 就不能再把头低⏎啊 你不要喊 不要叫 就算我错了⏎你没错我也没错 都是时局不好⏎时局不好 大家糟糕⏎我们是可怜人哪 只有相拥相抱⏎渡过了严冬 春天就来到 春天就会来到","语料库",""
"幸福花儿开","","韩宝仪","幸福花儿开⏎清早起来把门开把门开⏎凉风悠悠吹过来吹过来⏎欢乐的锣鼓敲响了辽阔的草原⏎唱起了歌儿跳起舞幸福开怀⏎蒙古包儿一排排一排排⏎高歌欢舞迎你来迎你来⏎远方的朋友走进了辽阔的草原⏎香甜的奶酒端起来端起来⏎哎```美丽的草原⏎哎```幸福花儿开⏎月亮把美丽送给你甜蜜的爱⏎太阳把健康送给你好运常在⏎清早起来把门开把门开⏎凉风悠悠吹过来吹过来⏎欢乐的锣鼓敲响了辽阔的草原⏎唱起了歌儿跳起舞幸福开怀⏎蒙古包儿一排排一排排⏎高歌欢舞迎你来迎你来⏎远方的朋友走进了辽阔的草原⏎香甜的奶酒端起来端起来⏎哎```美丽的草原⏎哎```幸福花儿开⏎月亮把美丽送给你甜蜜的爱⏎太阳把健康送给你好运常在⏎哎```美丽的草原⏎哎```幸福花儿开⏎月亮把美丽送给你甜蜜的爱⏎太阳把健康送给你好运常在⏎月亮把美丽送给你甜蜜的爱⏎太阳把健康送给你好运常在","语料库",""
"龙龙的笑+又见溜溜的他+浮云游子","","韩宝仪","龙龙的笑是怎么样的笑　怎么样的笑⏎笑得月亮都弯下了腰　弯下了腰⏎龙龙的笑不是哈哈大笑　也不是开心得意的笑⏎笑什么自己都不知道　不知道⏎~~~~~⏎龙龙的笑是怎么样的笑　怎么样的笑⏎笑得星星也不停的跳　不停的跳⏎爸爸和妈妈都忘了辛劳　爷爷和奶奶笑的闪了腰⏎看见龙龙天天的笑　大家都哈哈笑⏎***又见溜溜的她***⏎你未曾见过我 我未曾见过你⏎年青的朋友一见面啊 情投意又合⏎你不用介绍你 我不用介绍我⏎年轻的朋友在一起啊 比甚么都快乐⏎溜溜的她呦 她呦我呦⏎心儿一颗嘿嘿嘿 心儿一颗嘿嘿嘿⏎你不用介绍你 我不用介绍我⏎年轻的朋友在一起啊 比甚么都快乐⏎~~~~~⏎***浮云游子***⏎肩负了一只白背包　踏着快捷的脚步⏎不知道什么是天涯　不知道什么叫离愁⏎遥远的路途无穷尽　披星戴月向前程⏎唱起了旧时的山歌　想起了故乡的家园⏎浮云一样的游子　行囊装满了乡愁⏎虽然努力往前走　乡愁一样入梦中⏎浮云一样的游子　行囊装满了乡愁⏎虽然努力往前走　乡愁一样入梦中⏎~~~~~⏎lclb4制作⏎分享给喜爱韩宝仪的人","语料库",""
"茶叶青","","韩宝仪","戴起那个竹笠穿花裙⏎采茶的姑娘一群群⏎去到茶山上呀⏎采呀采茶青呀⏎不怕太阳晒头顶⏎戴起那个套袖裹花巾⏎采茶的姑娘一群群⏎大家手不停呀⏎采呀采茶青呀⏎不怕刺藤扎手心⏎采茶那个要采茶叶青⏎你要看一看清⏎嫁郎那个要嫁最年轻⏎也要像茶叶青⏎采茶那个姑娘一群群⏎上得那茶山采茶青⏎唱起采茶歌呀⏎送呀送个信呀⏎要得有情郎呀郎来听⏎戴起那个竹笠穿花裙⏎采茶的姑娘一群群⏎去到茶山上呀⏎采呀采茶青呀⏎不怕太阳晒头顶⏎戴起那个套袖裹花巾⏎采茶的姑娘一群群⏎采茶那个要采茶叶青⏎大家手不停呀⏎采呀采茶青呀⏎不怕刺藤扎手心⏎你要看一看清⏎嫁郎那个要嫁最年轻⏎也要像茶叶青⏎采茶那个姑娘一群群⏎上得那茶山采茶青⏎唱起采茶歌呀⏎送呀送个信呀⏎要找有情郎呀郎来听⏎要找有情郎呀郎来听⏎要找有情郎呀郎来听⏎要找有情郎呀郎来听","语料库",""
"走西口","","董文华","哥哥你走西口，小妹妹我实在难留，⏎手拉着哥哥的手，送哥送到大门口。⏎哥哥你出村口，小妹妹我有句话儿留，⏎走路走那大路的口，人马多来解忧愁。⏎走路走那大路口，人马多来解忧愁。⏎紧紧地拉着哥哥的袖，汪汪的泪水肚里流，⏎只恨妹妹我不能跟你一起走，⏎只盼哥哥你早回家门口。⏎哥哥你走西口，小妹妹我苦在心头，⏎这一走要去多少时候，盼你也要白了头。⏎紧紧地拉住哥哥的袖，汪汪的泪水肚里流，⏎虽有千言万语难叫你回头，⏎只盼哥哥你早回家门口。⏎只盼哥哥你早回家门口，⏎只盼哥哥你早回家门口。","语料库",""
