"题目","朝代","作者","内容","来源","词牌"
"现实游戏","","Mr.","olen⏎现实游戏 - Mr.⏎豺狼在叫号⏎听得到 夜雨风高⏎棋盘上制度⏎要得到 就要乞讨⏎谁投入笑着做⏎忘掉那自傲⏎全为了后路⏎看似夜静 但看得清⏎豺狼极镇定⏎谁是敌友未定⏎谁为你卖命⏎如游戏的过程⏎世界太快 变节太快⏎各有各派 怎么猜⏎现实这种 游戏里⏎谎话 游戏⏎骗人 变壮举⏎是野狼 挤身⏎游戏 看谁⏎放弃 警剔 去睡⏎别要去碰运气⏎记住现实是这种 游戏⏎谁在说话 太虚假⏎但要听他⏎盘旋着真假 这乌鸦⏎为了身家⏎棋盘上各自话⏎来微笑互骂⏎谁又要相信他⏎眼见情势 变劣势⏎要设计 那有 法规⏎现实这种 游戏里⏎来带笑掩饰控罪⏎谎话 游戏⏎骗人 变壮举⏎是野狼 挤身⏎游戏 看谁⏎放弃 警剔 去睡⏎别要去碰运气⏎记住现实是要耍 心机⏎现实这种 游戏里⏎来带笑掩饰控罪⏎谎话 游戏⏎骗人 变壮举⏎是野狼 挤身⏎游戏 看谁⏎放弃 警剔 去睡⏎学会计算游戏⏎记住步步是转机⏎神或鬼 贫定贵⏎看谁 设计 角色 派系⏎谁在讲 天在看⏎最后 请放低⏎棋局中 无限制⏎教人 放弃 昨天 约誓⏎若眼看正义老去 别撤退⏎傲慢地胜出游戏","语料库",""
"人间游戏","","Mr.","生活在万种纳闷滋味⏎想抛开一切要想飞⏎成长若是要经历着悲喜⏎怎么可迫到要想死 够未⏎从窗内望着窗外没趣味⏎想解开束缚寻那天地⏎回忆若是镜中浪漫公路⏎仿佛想起那 笑声⏎如琴键 伴着我 来寻觅你⏎命运似回旋游戏⏎并没有永远完美⏎望着那闪烁晨曦⏎收起 这伤悲⏎捉紧爱 跟你去飞⏎于加勒比海滩共日光浴⏎哥本哈根你跳飞机⏎童话日落日出现在海岸⏎花瓣花香似雪分飞 扑鼻⏎从窗内望着窗外没趣味⏎想解开束缚寻那天地⏎离开是为了今日后的路⏎顷刻听到那 雨声⏎如沉淀 唤着我 来提示你⏎命运似回旋游戏⏎并没有永远完美⏎望着那闪烁晨曦⏎收起 这伤悲⏎捉紧爱 跟你去飞⏎话别这迷途城市⏎梦寐快闪如流星⏎感觉到 快乐⏎捉紧你 探索 这个天国⏎尤似梦游如幻觉⏎命运似回旋游戏⏎梦寐快闪如流星⏎感觉到 快乐⏎捉紧你 探索 这个天国⏎陪你漫游遍地球","语料库",""
"时间游戏","","Mr.","成长的甘苦滋味 段段记忆似历奇⏎以直觉去走 从无道理⏎如开心尽管欢笑吧 若是想哭不可鄙⏎我愿意去闯 要鼓起勇气⏎谁不奢想起跑线 不需要 迂回路折⏎但现实 好比高山低谷⏎谁不妄想将苦痛 都洗去 轻盈步履⏎但命运 是艰苦中带点喜⏎如果你若迷路了 尽满烦恼及伤悲⏎请将那收起 藏在日记⏎假使有幸陪伴你在 那回忆中说起⏎那苦痛忆记 似比花更美⏎尝过了百般滋味 往事已不再好奇⏎挽着你去走 寻觅道理⏎如开心尽管欢笑吧 若是想哭不可鄙⏎那惧怕去闯 我身边有你⏎谁不奢想起跑线 不需要 迂回路折⏎但现实 好比高山低谷⏎谁不妄想将苦痛 都洗去 轻盈步履⏎但命运 是艰苦中带点喜⏎如果你若迷路了 尽满烦恼及伤悲⏎请将那收起 藏在日记⏎假使有幸陪伴你 在那回忆中说起⏎那苦痛忆 记似比花更美⏎假使有日能伴你 同行游遍天与地⏎若干年想起 会比花更美","语料库",""
"梦游戏","","王馨平","梦游戏总会被舍弃⏎你的神秘并不完美只爱自己⏎梦游戏骤然锁进禁地⏎破晓来到又追寻你一切没转机⏎忧忧郁郁风声渗着愁天空都哭透⏎人如常紧紧抱你沉默站在背后⏎因你喜欢自由⏎曾星闪星闪眼泪中流露真心使我感动⏎可惜始终爱情难起作用⏎曾星淅淅沥沥雨夜中承诺一生给我尊重⏎我被动难祈求永远被抱拥⏎梦游戏总会被舍弃⏎你的神秘并不完美只爱自己⏎梦游戏骤然锁进禁地⏎破晓来到又追寻你一切没转机⏎怎么怎么空等也服从差一些失控⏎人怀疑终猜透你无奈又是作弄⏎来回无限次越梦就越沉痛⏎只有加深裂缝⏎曾星闪星闪眼泪中流露真心使我感动⏎可惜始终爱情难起作用⏎曾星淅淅沥沥雨夜中承诺一生给我尊重⏎我被动难祈求永远被抱拥⏎梦游戏总会被舍弃⏎你的神秘并不完美只爱自己⏎梦游戏骤然锁进禁地⏎破晓来到又追寻你一切没转机⏎梦境依稀","语料库",""
"sexy_ghost","","王馨平","我信有灵魂日夜附在人⏎你却说无证实 无证据充分⏎我信爱情 是附在灵魂⏎偏激的你 不肯相信 真的使我不忿⏎其实想驱使你心 来与我接近⏎却欠缺异能 面貌亦未动人⏎我此生不会打扮 从来不装出性感⏎胭脂水粉都不上我深 自问不怎吸引⏎自幼我都不敢放任 哪里够胆子勾引⏎始终不懂接吻 无力量负重任⏎Sexy Ghost 进我灵魂 要我更性感⏎颠倒颠倒你 将你深深吸引⏎Sexy Ghost 进我灵魂 是最美最性感⏎思想思想里 满布不可思议兴奋⏎我信有灵魂日夜附在人⏎你却说无证实 无证据充分⏎我信爱情 是附在灵魂⏎偏激的你 不肯相信 真的使我不忿⏎自幼我都不敢放任 哪里够胆子勾引⏎始终不懂接吻 无力量负重任⏎Sexy Ghost 进我灵魂 要我更性感⏎颠倒颠倒你 将你深深吸引⏎Sexy Ghost 进我灵魂 是最美最性感⏎思想思想里 满布不可思议兴奋⏎Sexy Ghost 进我灵魂 要我更性感⏎颠倒颠倒你 将你深深吸引⏎Sexy Ghost 进我灵魂 是最美最性感⏎思想思想里 满布不可思议兴奋⏎我美丽唇印 最喜欢去亲⏎在你领上 虽很过份⏎请你愿意接受轻轻的一吻⏎特地特地奉赠 是特别特别幸运 呃⏎自幼我都不敢放任 哪里够胆子勾引⏎始终不懂接吻 无力量负重任⏎Sexy Ghost 进我灵魂 要我更性感⏎颠倒颠倒你 将你深深吸引⏎Sexy Ghost 进我灵魂 是最美最性感⏎思想思想里 满布不可思议兴奋⏎Sexy Ghost 进我灵魂 要我更性感⏎颠倒颠倒你 将你深深吸引⏎Sexy Ghost 进我灵魂 是最美最性感⏎思想思想里 满布不可思议兴奋","语料库",""
"我命由我不由天——p.a.staff仙剑四游戏剧主题曲第二季（cover_御龙在天）","","NL不分","P.A.STAFF仙剑四游戏剧主题曲第二季⏎《我命由我不由天》⏎NL不分⏎AYACO⏎忆青鸾 初涉红尘懵懂的少年⏎弓惊弦动生死一线牵⏎轮回死生相伴⏎转瞬间 翩翩身影已烟消云散⏎弹指百年重逢青鸾巅⏎徒剩怅惘悲叹⏎纵横驰骋笑傲天地间⏎亦难了却俗世尘缘⏎浮沉沧桑世事多变迁⏎已然渐遥远⏎你的容颜⏎羲和玄炎焚尽纠葛怨⏎望舒冰舞冷浸心间⏎凡心入魔却妄图升仙⏎宿命怎逆转⏎谁言我命由我不由天","语料库",""
"喂，出来！——原创同名广播剧【喂！出来】主题曲","","NL不分","《喂，出来》⏎-------原创同名广播剧【喂！出来】主题曲⏎叶清（特邀）⏎妖气录音棚⏎&妖气录音棚 所有⏎【白】喂，出来！⏎把表面粉饰也无法掩盖⏎让金钱摆布 曾经的伤害⏎这蓝天 蒙上了阴霾⏎无知和愚昧 淹没吞噬着现在⏎为了生存 略显直白⏎所有污秽 流入大海⏎人心叵测 良知摇摆⏎假装破坏 已经不在⏎被侥幸和贪婪消耗的未来⏎让名利俘虏 喘不过气来⏎这无奈 你一直明白⏎也只是一种 自我欺骗的感慨⏎--------------我是分割线---------------⏎空间错乱 落下尘埃⏎时间逆转 早有安排⏎残酷狰狞 侵蚀复盖⏎沾沾自喜 不知悔改⏎未来在哪里⏎可能永远不会来","语料库",""
"量心定制【婚礼主题曲】","","NL不分","何时起 双眼中只有你我⏎遇见你 是那样值得庆贺⏎生命有你成就才让人感动⏎难得相知相守⏎我任性 你也会全都包容⏎谢谢你 不在乎我的平庸⏎春暖花开也不及情深相拥⏎沐浴在幸福中⏎我们的 故事是为爱订制的传说⏎而平淡 也是真实的你我⏎从今携手一起生活⏎时间会验证所有承诺⏎完美的 感情也会有许多的坎坷⏎所有的 磨难让爱更炽热⏎续写更美好的生活⏎让爱情不会轻易消磨⏎you're my hero⏎每一天 庆幸有你陪着我⏎像泉水 滋润着干涸荒漠⏎你是照亮前路唯一的烛火⏎在我心里闪烁⏎我们为 爱情量心订制出了承诺⏎在今天 唱起了这首情歌⏎牵手在红毯上走过⏎是我一生无悔的选择⏎完美的 感情也会有许多的坎坷⏎所有的 磨难让爱更炽热⏎续写更美好的生活⏎让爱情不会轻易消磨⏎you're my hero⏎我们为 爱情量心订制出了承诺⏎在今天 唱起了这首情歌⏎牵手在红毯上走过⏎是我一生无悔的选择⏎完美的 感情也会有许多的坎坷⏎所有的 磨难让爱更炽热⏎续写更美好的生活⏎让爱情不会轻易消磨⏎you're my hero⏎you're my hero","语料库",""
"请记住我_remember me《寻梦环游记》主题曲（cover_毛不易）","","NL不分","虽然再见必须说⏎眼泪不要坠落⏎我虽然要离你远去⏎你住在我心底⏎在每个分离的夜里⏎为你唱一首歌⏎虽然我要去远方⏎当听见吉他的悲伤⏎这就是我跟你在一起⏎唯一的凭据⏎直到我再次拥抱你⏎你闭上眼睛音乐就会响起⏎不停的爱⏎爱就永不会流逝⏎你闭上眼睛音乐就会响起⏎要不停的爱⏎虽然再见必须说⏎眼泪不要坠落⏎我虽然要离你远去⏎你住在我心底⏎在每个分离的夜里⏎为你唱一首歌⏎我即将会消失⏎请记住我⏎我们的爱不会消失⏎我用我的办法⏎跟你一起不离不弃⏎直到我再次拥抱你⏎请记住我⏎你闭上眼睛音乐就会响起⏎不停的爱⏎爱就永不会流逝⏎你闭上眼睛音乐就会响起⏎不停的爱⏎爱就永不会流逝⏎你闭上眼睛音乐就会响起⏎不停的爱⏎爱就永不会流逝⏎你闭上眼睛音乐就会响起⏎要不停的爱⏎请记住我⏎虽然我要去远方⏎请记住我⏎当听见吉他的悲伤⏎这就是我跟你在一起⏎唯一的凭据⏎直到我再次拥抱你⏎请记住我⏎你闭上眼睛音乐就会响起⏎不停的爱⏎爱就永不会流逝⏎你闭上眼睛音乐就会响起⏎不停的爱⏎爱就永不会流逝⏎你闭上眼睛音乐就会响起⏎不停的爱⏎爱就永不会流逝⏎你闭上眼睛音乐就会响起⏎要不停的爱⏎请记住我⏎请记住我⏎《寻梦环游记》主题曲中文版⏎毛不易⏎高翔guitar⏎NL不分⏎NL不分⏎三尺青锋","语料库",""
"没有剧终的电影","","芝麻&龙眼","这是出乎预料的结局⏎也是脚本无法安排的情景⏎我们曾如此执着追寻⏎全新扮演故事中的影子⏎往事好象影片幕幕重现⏎再为剧中人的遭遇悲泣⏎分不清流泪是什么原因⏎留不住的过去在心底⏎没有剧终的电影""没有剧终的电影""⏎没有结果的爱情""是什么道理""⏎像是曝光已久的底片⏎只留下一片空白⏎没有剧终的电影""没有剧终的电影""⏎没有结果的爱情""是什么道理""⏎人生如戏要演下去⏎我们都还要继续","语料库",""
"lost_in_the_city_(opening)","","刘若英","当你十五岁的时候⏎你最希望你的成年礼是什么⏎是第一张驾照⏎是消失的发髻⏎是第一杯含酒精的饮料⏎还是第一个羞涩而荒乱的吻⏎我希望我能穿上我的第一双高跟鞋⏎高跟鞋它不归类在⏎球鞋、皮鞋、凉鞋、雨鞋、夹脚拖鞋⏎那种一般的鞋类里⏎高跟鞋就是高跟鞋⏎在宇宙中它自成一类⏎以一柱优雅而细长的鞋跟⏎支撑着弧度华丽丰盈的圣杯⏎杯中盛装雌性人类的足踝与雄性人类的想象⏎它以一种诱惑的姿态⏎叛逆着地心引力⏎让你的美丽离地15公分⏎让你的性感增加15万倍⏎当灰姑娘的脚踏进王子高捧的玻璃鞋中⏎当女王的鞋跟一脚踏在男人赤裸的胸膛⏎当办公室的走廊的脚步声踏在所有男人的心坎上⏎你知道只要穿上它⏎就是高跟鞋⏎今晚我要告诉你⏎一双红色高跟鞋的故事⏎那曾经是我最爱的一双高跟鞋⏎是他⏎创作了那双高跟鞋⏎是他⏎亲手送给我那双高跟鞋子⏎也是他即将拥着另一个穿着高跟鞋的女孩走上红毯⏎我假装祝福⏎假装心不痛⏎假装听不到我心碎在唱歌⏎他把回忆带走了⏎只有高跟鞋留给了我⏎今夜就让这双令我心碎的高跟鞋⏎随着我的万般心碎从高空中一跃而下","语料库",""
"四角游戏","","洛天依","大家一起来做个游戏幼稚无比没有输赢⏎十二点等待它的降临选项黑白分明⏎来来大家一起来做个游戏摸着墙体闭上眼睛⏎伸出双手朝前方走去替换旧的哨兵⏎开始吧⏎没有人的话⏎说出来就好啦⏎没有人的话⏎你不要害怕⏎魔法会将你的骄傲卸下⏎恶魔在羊毛上摇起尾巴⏎所有的所有的痴心妄想⏎为了唤醒那些虚假⏎突然间散场的热闹戏码⏎飘渺的歌剧魅影揭开面纱⏎所有的所有的美丽中伤⏎就像你在背后做过的一样⏎TA 将头发塞满了嘴巴⏎TA 在角落把眼睛睁大⏎TA 沿对角线来回穿梭⏎你该走过去卸下门把⏎偷偷绑架四个人的空气⏎假装失去逻辑能力⏎说服自己这能增进友谊⏎终止信号无人聆听⏎黑暗房间的四角游戏安静如同没人呼吸⏎可是接力它还在延续传递谁的心意⏎来来黑暗房间的四角游戏我的存在没人注意⏎转身离去最初契机早已无人相信⏎继续吧⏎没有人的话⏎假装我就好啦⏎没有人的话⏎你不要害怕⏎魔法会将你的骄傲卸下⏎恶魔在羊毛上摇起尾巴⏎所有的所有的痴心妄想⏎为了唤醒那些虚假⏎突然间散场的热闹戏码⏎飘渺的歌剧魅影揭开面纱⏎所有的所有的美丽中伤⏎就像你在背后做过的一样⏎碎裂的梦境在何处发芽⏎坚硬的棱角亦放弃融化⏎所有的所有的骨骼坍塌⏎为了唤醒那些虚假⏎突然间冰冷了她的脸颊⏎亲吻上那她那一瞬间的惊诧⏎所有的所有的誓言无价⏎就像你在背后说过的谎话","语料库",""
"在一起(电影《在一起》主题曲)","","庾澄庆","想跟你在一起 想跟你坐飞机⏎一起去旅行 一起看星星⏎看电影喝咖啡 台北走到巴黎⏎看你的眼睛 顺便偷看你日记⏎还有好多的事情⏎在一起bala.. 然后shala…⏎我和你 有做不完的事情⏎在一起bala.. 然后shala…⏎就这样 就算我们变成猩猩⏎还是一样爱着你 永远不会离开你⏎就算是香蕉母猩猩诱惑我 只爱你呀⏎好东西 我只想 想要跟你一起⏎只有我和你 没有母猩猩⏎想跟你在一起 拥有许多回忆⏎回忆里的你 永远是美女⏎我只想要跟你 在一起⏎在一起bala.. 然后shala…⏎我和你 有做不完的事情⏎在一起bala.. 然后shala…⏎就这样 就算我们变成猩猩⏎还是一样爱着你 永远不会离开你⏎就算是香蕉母猩猩诱惑我 只爱你呀⏎好东西 我只想 想要跟你一起⏎回忆里的你 永远是美女⏎我只想要跟你 在一起","语料库",""
"我不过是你的游戏吗？","","伊能静","我不过是你的游戏吗⏎你贪玩的心安不安分⏎我不过是你的游戏吗⏎心里有千个疑问⏎我不过是你的游戏吗⏎你的心像海水一样深⏎当爱得越真伤害也越深⏎怕自己太认真⏎啊```鲜红的唇想诱惑你的吻⏎伪装成熟悉你的眼神⏎我只想独占你一人⏎不要敷衍的温存⏎啊```鲜红的唇想诱惑你的吻⏎伪装成熟悉你的眼神⏎我只想独占你一人⏎不要敷衍的温存⏎我不过是你的游戏吗⏎你贪玩的心安不安分⏎我不过是你的游戏吗⏎心里有千个疑问⏎啊```鲜红的唇想诱惑你的吻⏎伪装成熟悉你的眼神⏎我只想独占你一人⏎不要敷衍的温存⏎我不过是你的游戏吗⏎你的心像海水一样深⏎当爱得越真伤害也越深⏎怕自己太认真⏎啊```鲜红的唇想诱惑你的吻⏎伪装成熟悉你的眼神⏎我只想独占你一人⏎不要敷衍的温存⏎啊```鲜红的唇想诱惑你的吻⏎伪装成熟悉你的眼神⏎我只想独占你一人⏎不要敷衍的温存⏎啊```鲜红的唇想诱惑你的吻⏎伪装成熟悉你的眼神⏎我只想独占你一人⏎不要敷衍的温存","语料库",""
"选错电影选错你","","伊能静","只是在速食店里　总是不停辛苦工作⏎并不特别吸引　周围人多一点的注意⏎你却告诉我和你　共同认识的朋友⏎说第一次遇见我　就对我感觉一见钟情⏎初次和你的约会　却选了无聊的电影⏎我们沉默不语　散场灯光正好也亮起⏎你问我想去哪里　我其实并不介意⏎如果你觉得无趣　就结束这场无聊游戏⏎我并不在意　我并不在意⏎你想像中的我　和现实中的距离⏎我并不在意　我并不在意⏎我就是我　我就是我　不改变心意⏎也许有一点普通　没有特别的个性⏎不为你　改变自己⏎在电话中你问我　为何不像别的女孩⏎总是痴心不已　我却仿佛一点也不关心⏎我只不想为爱情　改变自己的个性⏎如果你喜欢我　就请你看清我的真心","语料库",""
"野蛮游戏","","蔡依林","老虎 老鼠 傻傻分不清楚⏎满脸 泥土 失败的被俘虏⏎小堵 豪赌 相爱就别怕苦⏎看不 清楚 迟早粉身碎骨⏎不知不觉 其实你已上线⏎感情的世界 战火连天⏎如果不想每一天以泪洗面⏎提高警觉快张大你的双眼⏎伪善的脸 你要能懂得分辨⏎越是危险 颜色越是鲜艳⏎宽大的肩可能会崩溃⏎放电的眼常常会漏电⏎野蛮游戏 LOVE 没人被赦免⏎野蛮游戏 NO 不同情可怜⏎野蛮游戏 YOU 快勇往直前⏎受伤在所难免 都值得纪念⏎等到你遇见完美的人选⏎离胜利那天已经不远⏎老虎 老鼠 傻傻分不清楚⏎满脸 泥土 失败的被俘虏⏎小堵 豪赌 相爱就别怕苦⏎看不 清楚 迟早粉身碎骨⏎敌人不会乖乖等着屈服⏎爱情一认输很难得到幸福⏎有人微笑就有人会哭⏎义无返顾是你唯一战术⏎不要害怕路上有人会拦阻⏎老天故意要让你觉得辛苦⏎永远记得要自我保护⏎不要害怕暂时的孤独⏎野蛮游戏 LOVE 没人被赦免⏎野蛮游戏 NO 不同情可怜⏎野蛮游戏 YOU 快勇往直前⏎受伤在所难免 都值得纪念⏎等到你遇见完美的人选⏎离胜利那天已经不远⏎离胜利那天已经不远⏎say what  野蛮游戏⏎老虎 老鼠 傻傻分不清楚⏎满脸 泥土 失败的被俘虏⏎小堵 豪赌 相爱就别怕苦⏎看不 清楚 迟早粉身碎骨⏎老虎 老鼠 傻傻分不清楚⏎满脸 泥土 失败的被俘虏⏎野蛮游戏 LOVE 没人被赦免⏎野蛮游戏 NO 不同情可怜⏎野蛮游戏 YOU 快勇往直前⏎受伤在所难免 都值得纪念⏎野蛮游戏 LOVE 没人被赦免⏎野蛮游戏 NO 不同情可怜⏎野蛮游戏 YOU 快勇往直前⏎受伤在所难免 都值得纪念⏎等到你遇见完美的人选⏎离胜利那天已经不远⏎离胜利那天已经不远⏎老虎 老鼠 傻傻分不清楚⏎满脸 泥土 失败的被俘虏⏎小堵 豪赌 相爱就别怕苦⏎看不 清楚 迟早粉身碎骨⏎老虎 老鼠 傻傻分不清楚⏎满脸 泥土 失败的被俘虏⏎小堵 豪赌 相爱就别怕苦⏎看不 清楚 迟早粉身碎骨⏎老虎 老鼠 傻傻分不清楚⏎老虎 老鼠 傻傻分不清楚","语料库",""
"游戏规则","","罗大佑","你对我笑一笑 我跟你握握手⏎每个人都有一套 游戏规则⏎脸上你看不出 手中你抓不紧⏎心里头心照不宣 游戏规则⏎好象是为大家 好象是为自己⏎目的可能都一样 游戏规则⏎有时候你会输 有时我不会赢⏎输赢是一半一半 游戏规则⏎最高原则自知之明又⏎最少投资一点努力⏎最后不免伤了和气的⏎最少学点做人道理⏎有说你不会说 有事我不能讲⏎舌头在嘴巴里边 游戏规则⏎别说你不在乎 别说我输不起⏎面子在里子中间 游戏规则⏎游戏规则 哦~~游戏规则...⏎百里山前作战场⏎牧童拾得旧刀枪⏎顺风吹起乌江水⏎好似虞姬别霸王⏎你对我笑一笑 我跟你握握手⏎每个人都有一套 游戏规则⏎有时候你会输 有时我不会赢⏎输赢是一半一半 游戏规则⏎最高原则自知之明又⏎最少投资一点努力⏎最后不免伤了和气的⏎最少学点做人道理⏎也许是为大家 也许是为自己⏎目的可能都一样 游戏规则⏎敢做就敢担当 敢爱就不怕难⏎自己打仗自己上 游戏规则⏎游戏规则 哦~~游戏规则...⏎九里山前作战场⏎牧童拾得旧刀枪⏎棋中不语真君子⏎举手无悔 游戏规则","语料库",""
"为爱西行《新大话西游3》主题歌（cover_hita）","","雪无影","心经梵唱 风沙一路谁在听着⏎万法魔说 有情从何勘破⏎西行路 生死缘劫渡尽 为求真切因果⏎遥途观自在 谁听业障消磨⏎画尽风骨 描不上阴阳的交错⏎潇湘烟雨 载不动落花随流波⏎谁判善恶 子不语虚妄又何来鬼神凭说⏎天魔劫业火 一步踏错 天地殊途相隔⏎啊 眷恋着无边江山 巍峨⏎舍不得 轮转红尘难灭 心火⏎人心最难测 纵情不归沉湎于苦乐⏎情 总与怨纠葛 念念中堕仙入魔⏎画尽风骨 描不上阴阳的交错⏎潇湘烟雨 载不动落花随流波⏎谁判善恶 子不语虚妄又何来鬼神凭说⏎天魔劫业火 一步踏错 天地殊途相隔⏎啊 花与叶谁才占尽 春色⏎向谁说 梦中青梅酒香 影破⏎化魂为玉骨 为谁遮一片天晴雨过⏎缘 仍交缠业果 谁又唱前世离歌⏎啊 眷恋着无边江山 巍峨⏎舍不得 轮转红尘难灭 心火⏎前因结后果 三千世界何处是极乐⏎爱 拼一生相约 证生生世世一诺","语料库",""
"破坏游戏的孩子","","Beyond","破坏游戏的孩子⏎词 \ 何启弘. 曲 \ 黄家驹.  主唱 \ 黄家驹.⏎站在谁人生命中谁都挡不住我⏎心如热情澎湃此昨天还要汹涌⏎纵使摆脱了束缚不跟着别人走⏎一切游戏规则全都不能操纵我⏎我只会像我  不和谁雷同⏎用全新的心作梦⏎破坏游戏的孩子⏎其实我什么都在乎⏎从来不肯重复⏎别人做过的错误⏎站在无人角落里谁都找不到我⏎心如钻石冷漠却还有一股冲动⏎从此远离了人群不让自己失踪⏎所有不变道理全都不能捉弄我⏎破坏游戏的孩子⏎其实我什么都清楚⏎就算乱了脚步⏎也会给自己欢呼⏎BEYOND再见理想⏎/~byfaith","语料库",""
"大内群英续集主题曲","","张德兰","在雪里踏步⏎又感积雪加深⏎难道无寸地栖身⏎做到这地步⏎互相都有牺牲⏎谁愿提这段纷争⏎不管真心爱心⏎不管辈份名份⏎再见旧时人含泪出招⏎若要我让步⏎自知怎也不肯⏎生死也一拼⏎人面无数尽拉近⏎仇敌朋友亦不分⏎在雪里踏步⏎又感积雪加深⏎难道无寸地栖身⏎做到这地步⏎互相都有牺牲⏎谁愿提这段纷争⏎不管真心爱心⏎不管辈份名份⏎再见旧时人含泪出招⏎若要我让步⏎自知怎也不肯⏎生死也一拼⏎人面无数尽拉近⏎仇敌朋友亦不分","语料库",""
"伯牙绝弦(恋爱通告_电影主题曲)","","王力宏","知人知面 知己知彼 又知心⏎古人说 这就是所谓知音⏎相知相惜 相亲相爱 也相忆⏎朋友你 会不会常把我想起⏎何年何月 何日何时 再相聚⏎何时能 把酒言欢畅回忆⏎很多很多 很深很深 的回忆⏎很多歌 我只想要为你唱起⏎春秋时期 远近知名伯牙琴艺⏎沉鱼也出水 马儿仰秣聆听⏎聆听 寂寞 的声音⏎举世知名 不如 一个知音⏎直到子期 闻琴解开伯牙心境⏎高山流水 风景似有灵悉⏎高山青 流水静 如镜⏎无言却胜过有言的天地⏎听 宫 商 角 征 羽⏎那歌词未写上的是那份弦外的延长音⏎斟一杯酒 一抱拳 一句关心⏎在千年之后 再延续 不变的旋律⏎当 春 雪 融 夏 景 秋风为我捎封信⏎冬 冬锣隆冬墙 冬 冬锣隆隆冬墙墙⏎又是思念的四季⏎知人知面 知己知彼 又知心⏎古人说 这就是所谓知音⏎相知相惜 相亲相爱 也相忆⏎朋友你 会不会常把我想起⏎何年何月 何日何时 再相聚⏎何时能 把酒言欢畅回忆⏎很多很多 很深很深 的回忆⏎很多歌 我只想要为你唱起⏎某年某月 某天伯牙再访子期⏎风景依旧绿 子期却已归西⏎触景 触琴 即伤情⏎伯牙绝弦 只因再无知音⏎千年过去 当我再度拨弄琴韵⏎更多冷箭 更多冷言冷语⏎请你听 请轻轻 倾听⏎唱给我永远不离弃的知音⏎听 宫 商 角 征 羽⏎那歌词未写上的是那份弦外的延长音⏎斟一杯酒 一抱拳 一句关心⏎在千年之后 再延续 不变的旋律⏎当 春 雪 融 夏 景 秋风为我捎封信⏎冬 冬锣隆冬墙 冬 冬锣隆隆冬墙墙⏎又是思念的四季⏎知人知面 知己知彼 又知心⏎古人说 这就是所谓知音⏎相知相惜 相亲相爱 也相忆⏎朋友你 会不会常把我想起⏎何年何月 何日何时 再相聚⏎何时能 把酒言欢畅回忆⏎很多很多 很深很深 的回忆⏎很多歌 我只想要为你唱起","语料库",""
"被禁忌的游戏","","李志","沉默的你 阳光萧瑟的树林⏎那些你爱的人 温柔的那么柔软⏎无知的我 失落又落寞又落魄⏎看往川流的人群 穿插沉默的现在⏎呼啸而过的青春 沉默不语的你⏎即使给我个灿烂明天 让我忏悔的你⏎这被禁忌的游戏 早已忘记的岁月⏎这被禁忌的游戏 一如既往的岁月⏎随风飘荡的我们 黑夜里寻找一点点欢愉⏎再次面对这春色 失落的不知所以⏎暗自叹息又暗自伤心 游戏已如此陌生⏎看往沉默的一切 呼唤沉默的现在⏎呼啸而过的青春 沉默不语的你⏎即使给我个灿烂明天 让我忏悔的你⏎这被禁忌的游戏 早已忘记了岁月⏎这被禁忌的游戏 一如既往的岁月⏎呐呐呐……","语料库",""
"游戏","","张清芳","相聚和分离 一场游戏 物换星移⏎不再拥有你 无法再逃避心中的失意⏎如今迷惑的你 让我不知如何追寻⏎你的身影消失在我眼里⏎我不愿放弃这游戏 不愿与你道别离⏎我依然想着你 哦⏎不愿放弃这游戏⏎不愿与你道别离 我依然爱着你 哦⏎相聚和分离 一场游戏 物换星移⏎不再拥有你 无法再逃避心中的失意⏎如今迷惑的你 让我不知如何追寻⏎你的身影消失在我眼里⏎我不愿放弃这游戏 不愿与你道别离⏎我依然想着你 哦⏎不愿放弃这游戏⏎不愿与你道别离 我依然爱着你 哦⏎我不愿放弃这游戏 不愿与你道别离⏎我依然爱着你 哦⏎不愿放弃这游戏⏎不愿与你道别离 我依然爱着你 哦","语料库",""
"超速游戏","","陈冠希","开始 筹码公平分好 没谁比较少⏎然后 看看气丢丢骰子 去哪里都好⏎按规则 游戏 有时输 也是一种技巧⏎你别闹 别闹 赢了 你还想要柪⏎挖拷 天知道 我不知 谁知道⏎我不知不觉 爱上对手 太糟糕⏎看似灵魂出窍乱七八糟 怎么搞⏎脸装酷 心在跳 跳跳跳⏎爱情游戏 益智游戏 说关系 敌人关系⏎其实爱情 是只狐狸 陷爱于陷阱⏎像猎人 越用心 越近无情⏎爱情游戏 益智游戏 拼输赢 没有意义⏎好玩才是 好的东西 天堂在哪里⏎有人说 在地狱 和我一起⏎比速度 比冷酷 比伤心 最高级数⏎比孤独 比起幸福 你说不算数⏎不好 很想结束 太好 更想结束⏎因为知道 迟早要结束 游戏快结束⏎真酷 你哭了 你爱了 也不服⏎还拼命 使招数 排出队伍 要我服⏎当灵魂越撑不住 越想征服 越顽固⏎I Love You I Hate You I Need You Just To Beat You⏎爱情游戏 益智游戏 说关系 敌人关系⏎其实爱情 是只狐狸 陷爱于陷阱⏎像猎人 越用心 越近无情⏎爱情游戏 益智游戏 拼输赢 没有意义⏎好玩才是 好的东西 天堂在哪里⏎有人说 在地狱 和我一起","语料库",""
