题目,朝代,作者,内容,来源,词牌
野兔和青蛙,,拉封丹,一只野兔在洞窟里浮想联翩，⏎（在窝里除了玄想还有什么可干？）⏎这兔子陷入深深的郁闷，⏎就这样黯然神伤，⏎只觉恐惧噬食他的心，⏎他不禁暗自思量：⏎“天生胆怯的人有多么不幸，⏎吃不到一点点有益的食品。⏎从未尝过真正的欢乐，⏎总是疲于四处逃命。⏎我就是过着这种生活：⏎时时刻刻都胆战心惊。⏎该死的恐惧睡不着觉，⏎除非睡觉还睁着眼睛。⏎‘你就改掉害怕的毛病。’⏎有的明智者这样劝我。⏎害怕的毛病还能改正？⏎我甚至认为照理说，⏎人跟我一样草木皆兵。”⏎兔子这样推理思索，⏎还警惕着周围的动静。⏎他本性多疑又总不安，⏎只要有点风吹草动，⏎只要掠过一个阴影，⏎他就会惊慌失措。⏎这个动物正闷闷不乐，⏎忽听一点轻微的声响，⏎打断了他的胡思乱想。⏎这对他正是一个信号，⏎赶紧往自己窝里逃。⏎他从水塘边跑过，⏎青蛙都纷纷跳进清波，⏎回到他们水下的洞穴。⏎“唔！”兔子说，“我害怕别人，⏎别人也同样害怕我，我一出现，⏎大家都丧魂落魄，⏎全营发出了警报！⏎我哪儿来的这种神勇？⏎怎么！动物见了我都战战兢兢！⏎难道我成了勇士？⏎现在我明白在这大地，⏎个人无论怎么胆怯，⏎也能碰见更为胆怯者。”,拉封丹寓言·李玉民译,
公鸡与狐狸,,拉封丹,一只老公鸡足智多谋而又机警，⏎正站在树枝上放哨。⏎“老兄，”一只狐狸上前柔声说道，⏎“我们再也没有纷争，⏎这次实现了全面和平。⏎我是来向你宣告，你下来让我拥抱，⏎千万不要耽误时间，⏎今天我传递消息要跑二十个驿站。⏎你和你的弟兄们，⏎都可以放假休息了，⏎什么事也无须再担心，⏎我们都可以代劳，⏎反正大家都成了弟兄。⏎今晚就放烟火狂欢，⏎不过你还是先下来，⏎接受我的亲吻和友爱。”⏎“朋友，”公鸡便应声回答道，⏎“在我看来什么消息⏎也没有比和平⏎这一消息⏎更好更美妙。⏎尤其是从你口中得知，⏎我就感到双倍的欢喜。⏎我望见跑来两条猎犬，⏎肯定是派来传递这喜信。⏎他们跑得快，一会儿就到我们面前，⏎我这就下去，让我们相互亲吻。”⏎“再见，”狐狸说道，“我要赶远路，⏎等下次咱们见了面，⏎再欢庆这胜利。”⏎这个甜嘴巴舌的家伙一见不妙，⏎拔腿就逃之夭夭，⏎不满自己这一损招。⏎我们的老公鸡则咯咯地嘲讽，⏎笑狐狸如此惊恐。⏎让骗子上当真可谓加倍的开心。,拉封丹寓言·李玉民译,
要效仿鹰的乌鸦,,拉封丹,朱庇特的鸟叼走了一只绵羊，⏎乌鸦目睹这一情况，⏎他虽没有那么大膂力，⏎嘴倒是同样贪吃，⏎他当即就要效仿。⏎于是他在一群羊的四周盘旋，⏎百里要挑出一只羊，⏎最肥胖又最好看：⏎够作祭祀供上神坛，⏎专门留给神灵品尝。⏎胆大包天的乌鸦盯着那只羊：⏎“你正好做我的美餐：⏎瞧你这样膘肥体胖，⏎不知谁是你的奶娘。”⏎说罢就扑向那只咩咩叫的动物。⏎一只绵羊到底不比一块奶酪，⏎不仅是沉得多，⏎还长了一身毛。⏎那身毛又厚又密，⏎赛似波吕斐摩斯的胡子，⏎而且还乱作一团，⏎缠住了乌鸦的爪子，⏎可怜的乌鸦再想抽身也很难。⏎牧人过来抓住他关进笼子里，⏎给自己孩子当玩意儿。⏎凡事量力而行，结论显而易见：⏎小毛贼充当大盗却万万不可。⏎榜样这种诱饵很危险：⏎搜刮人者不全都是贵族大老爷。⏎小蚊虫难过蛛网关，⏎大胡蜂则能通得过。,拉封丹寓言·李玉民译,
孔雀向朱诺抱怨,,拉封丹,孔雀向朱诺抱怨。⏎“女神啊，”孔雀说道，⏎“我不是无缘无故⏎就来抱怨，来发牢骚：⏎您赐给我的歌喉，⏎自然界都认为不好。⏎哪里比得上黄莺，⏎小得可怜的生命，⏎发出声来又响亮又美妙，⏎独占了春天的风头。”⏎朱诺愤怒地申斥：⏎“嫉妒的鸟，还不住口！⏎瞧你这脖颈的四周，⏎有一条各种锦缎的彩虹；⏎你还有尾羽的彩屏，⏎一展开就五彩缤纷，⏎我们看着眼花缭乱，⏎不像一家珠宝店？⏎难道天下还有什么鸟儿⏎长得比你还招人喜欢？⏎每种动物的身上，⏎不可能具备全部优点。⏎我们赋予你们每种动物，⏎各不相同的长处：⏎有些体大而有力量；⏎隼就敏捷，鹰就勇敢；⏎大乌鸦传报征兆，⏎小嘴乌鸦则警告灾难；⏎谁都满意自己的鸣叫。⏎你还是停止发牢骚，⏎否则我就惩罚你，⏎把你的羽毛全拔掉。”,拉封丹寓言·李玉民译,
变成妻子的母猫,,拉封丹,有个男子狂热地爱上他的母猫，⏎觉得她玉貌花容，身段又曼妙，⏎她那喵喵的叫声，⏎十分甜美而动听。⏎这个人爱得发疯，⏎比疯子还要疯癫。⏎他终日里祈祷，⏎同时还涕泗涟涟，⏎还求助于魔法和巫道，⏎终于有这么一天，⏎命运之神发了善心，⏎将这只猫变成女人。⏎我们这位痴情主人当即结了婚。⏎痴狂的友谊代为极端痴狂之爱。⏎这位新娘万方仪态，⏎把心上人迷得神魂颠倒，⏎就是绝色的夫人，⏎也根本做不到。⏎新郎依阿取容，⏎新娘风情万种；⏎这男人错就错到底，⏎在她身上不见了猫的踪影，⏎觉得她一举一动、一言一行，⏎无不十足的女人味儿。⏎忽然老鼠来嗑地毯的编绳，⏎打扰了这对新婚燕尔。⏎妻子立刻跳下床铺，⏎只可惜慢了一步。⏎不大工夫老鼠重又溜回来，⏎这位夫人也摆好捕鼠的姿态。⏎这一次她逮个正着，⏎只因她化为人形，⏎老鼠见了毫不惊恐。⏎捕鼠对她永远具有吸引力，⏎天性的力量根本无法抵制。⏎尤其过了一定年龄，⏎天性就更无所顾忌：⏎瓦罐已经浸透了水，⏎布料也压出皱褶。⏎天性贯穿了日常生活，⏎谁也无可奈何；⏎就是怎么千方百计，⏎也改变不了这种积习。⏎即使动用叉子，⏎即使挥舞鞭子，⏎也改变不了她的行为；⏎哪怕您手执棍棒，⏎要控驭她也休想。⏎就算您把她关在门外，⏎她也能从窗户钻进来。,拉封丹寓言·李玉民译,
狮子和驴打猎,,拉封丹,兽中王要庆祝诞辰，⏎有一天想去打猎。⏎狮王的猎物当然不是小麻雀，⏎而是肥大味美的野猪、⏎味美肥大的黄鹿和马鹿。⏎这次打猎为了一举成功，⏎必须借助驴子的声音：⏎驴子赛似斯坦托尔，⏎能充当王猎的号角。⏎把驴子安置在隐蔽地点，⏎再用树枝带叶掩盖好，⏎让他扯着嗓子吼叫，⏎胆量最大的动物听见，⏎也会从家里仓皇出逃。⏎驴子的叫声如雷鸣电闪，⏎当地的动物还不习惯；⏎骇人的吼叫响彻云霄，⏎吓得林中居民东窜西逃。⏎惊慌中都不免纷纷掉进陷阱，⏎而狮子正在那里等候他们。⏎“这一次是不是多亏了我的功劳？”⏎驴子以功臣自居得意地说道。⏎“不错，”狮子回敬一句，⏎“你的叫声真高，⏎假如我不了解你和你的同类，⏎就连我也会被你吓倒。”⏎驴没有胆量表示气愤，⏎况且人家有理由嘲笑：⏎一头自吹自擂的驴子谁能容忍？⏎这也不合乎驴的性情。,拉封丹寓言·李玉民译,
伊索解释的遗嘱,,拉封丹,有关伊索的传说果然属实，⏎那他就是希腊的先知：⏎他一个人的智慧⏎就超过整个雅典法庭。⏎举个例子来说明：⏎这个故事特别有趣，⏎定能投合读者的意绪。⏎一个男子有三个千金。⏎三女各有各的性情：⏎大女儿爱喝酒，⏎二女儿爱打扮，⏎三女儿则极为悭吝。⏎这个人按照城里的法令⏎立下一份遗嘱，⏎家产让她们平分；⏎但是还有一条规定：⏎她们一旦不再拥有分得的财产，⏎必须将等值的现金付给母亲。⏎父亲一死，三个女儿就急不可待，⏎跑去看遗嘱对财产如何安排。⏎遗嘱一宣读完，⏎大家都想弄明白，⏎立遗嘱人的意愿。⏎可是解不开这疑团，⏎如何理解这种条款：⏎每个女儿不再拥有⏎分得的那份遗产，⏎又怎么能付给母亲⏎一笔等值的现金？⏎等到没有了财产，⏎再付钱给母亲，⏎这种办法实在不高明。⏎父亲究竟是何用意？⏎咨询了所有律师，⏎他们做出千百种解释，⏎最后不得不罢手，⏎只能向继承人建议：⏎三姐妹先分了家产，⏎附加的条款暂不考虑。⏎“至于寡母应得的钱，”⏎律师们进一步解释，⏎“我们商量这么办：⏎按照惯例每个姐妹，⏎从父亲辞世之日起，⏎必须付给自己母亲，⏎分得遗产的三分之一，⏎除非母亲要换成年金。”⏎于是确定全部财产分成三份：⏎一份包括乡居、⏎设在葡萄架下的餐桌、⏎面盆、水壶和银餐具、⏎装满莫奈姆瓦夏酒的储藏室，⏎以及做饭并侍候用餐的奴隶。⏎总而言之一句话：⏎贪吃的全套设备。⏎另一份用来打扮的应有尽有：⏎城里的住宅和精美的家具，⏎有梳头姑娘和阉奴，⏎还有专门刺绣的姑娘、⏎珠宝首饰、贵重衣裳。⏎第三份财产包括农场和农具，⏎有大小牲畜和牧场，⏎有劳作的牲口和仆役。⏎三份财产这样划分完，⏎大家又认为如果抽签，⏎很可能哪个姐妹⏎也得不到喜爱的一份。⏎莫不如自己挑选，⏎按照各人的估价和心愿。⏎于是雅典全城不约而同大聚会，⏎出现了这样场面：⏎无论大人和小孩⏎都赞同这样挑选和分配。⏎唯独伊索不以为然，⏎认为这与遗嘱相悖，⏎耗了多少精力和时间，⏎结果恰恰相反。⏎“假如死者还在世，”伊索说道，⏎“雅典全城人都会遭到他的责备。⏎这个民族自诩明察秋毫，⏎胜过当今所有民族，⏎居然违背遗愿，⏎曲解了这份遗嘱！”⏎他这话一讲完，⏎就亲自主持分配遗产：⏎每个姐妹所得，⏎都不符合心愿，⏎无一份适得其所，⏎无一人觉得喜欢。⏎爱喝酒喜爱的一份，⏎分给了爱美的姐妹；⏎而她得到了牲畜；⏎至于持家的能手，⏎分到了梳头的女奴。⏎这就是那个弗里吉亚人⏎提出的分配方案。⏎他说没有更好的办法⏎迫使这三姐妹⏎抛售分得的遗产，⏎只能等她们有了钱，⏎嫁给了好人家，⏎她们才会按照规定，⏎把钱如数付给母亲；⏎正如遗嘱中所讲，⏎她们不再拥有父亲的遗产⏎大家都万分称奇，⏎一个人的智力，⏎竟能超过众人的判断。⏎[1]史诗缪斯：卡利俄珀，希腊神话中主管史诗的缪斯。⏎[2]密涅瓦：罗马神话中的智慧女神，即希腊神话中的雅典娜。⏎[3]乌利西斯、狄俄墨得斯、埃阿斯，均为特洛伊战争中的希腊英雄。⏎[4]阿玛丽珥、阿耳西普、蒂尔西斯都是从古希腊诗人忒奥克里托斯和维吉尔的牧歌中借用的名字。⏎[5]拉丁文Rodilardus，意为“烤肥肉”。⏎[6]法文Rodilard，意为“烤肥肉”，从拉丁文转化而来。⏎[7]忒弥斯：希腊神话中掌管法律和正义的女神。⏎[8]不同的肩带表示不同的朝代和职位。⏎[9]联盟指法国16世纪起的天主教联盟，代表教权。这里指在王权和教权之间搞平衡。⏎[10]伊阿珀托斯：希腊神话中的提灯巨人，他是普罗米修斯的父亲。在西方文学中，伊阿珀托斯的子弟意味着人类的子孙。⏎[11]该尼墨得斯：希腊神话中人物，特洛伊王特洛斯的儿子，宙斯因喜爱，派鹰掠去做司酒童子。另一说，他是牧童，宙斯化作鹰将他掠去做司酒童子。⏎[12]两个驿站之间的距离为6公里到8公里。⏎[13]参看第一卷第二则寓言《狐狸与乌鸦》。⏎[14]波吕斐摩斯：希腊神话中的独眼巨神，海神波塞冬的儿子，食人。后被奥德修斯灌醉，弄瞎独眼。⏎[15]朱诺：罗马神话中的天后，主神朱庇特的妻子。⏎[16]斯坦托尔：特洛伊战争中的希腊士卒，以其超常的洪亮声音而著名。⏎[17]古希腊雅典法庭以其机智判案而闻名。⏎[18]莫奈姆瓦夏酒：产自希腊莫奈姆瓦夏地方的葡萄酒。⏎[19]弗里吉亚：希腊地名，伊索就是那地方人。,拉封丹寓言·李玉民译,
磨坊主父子和毛驴,,拉封丹,——献给德·莫克鲁瓦先生⏎艺术的发明犹如长子权，⏎古希腊则是我们寓言的源泉。⏎不过这块麦田收割得干干净净，⏎后来者拾穗都没有什么可能。⏎虚构还是一个满眼荒芜的地方，⏎我们的作者每天都会有所发现。⏎我要对你讲一个相当精彩的故事，⏎这故事从前马莱伯也对拉冈讲过。⏎贺拉斯的这两位劲敌，⏎他的诗歌的继承者，⏎阿波罗的弟子，⏎说得准确些我们的老师，⏎有一天两人单独晤面，无人在场，⏎他们能推诚相见，有事相帮。⏎拉冈首先开口：“我是来请教，⏎您经历了生活的各个阶段，⏎必然了解世事的方方面面，⏎到此高龄什么也都能洞悉，⏎请您告诉我该如何立身处世？⏎现在是我应当考虑的时候了。⏎您了解我的家产、才能和门第，⏎我最好去外省立足，⏎还是进军队或者朝廷供职？⏎人世间无不充满苦涩和诱惑：⏎战争也有其种种柔情，⏎而婚姻有时也惊慌失措。⏎若照兴趣我知道目标是什么，⏎然而我必须让自己亲人、朝廷，⏎以及民众对我都满意。”⏎马莱伯接口说：“让人人都满意！⏎回答您之前，先听听这个故事。”⏎我在什么书上看到一个传说，⏎讲一个磨坊主和儿子一老一少，⏎孩子也不算太小，⏎如果我记得不错，⏎已经有十五岁了。⏎他们去赶集，要卖一头毛驴。⏎为了卖好价钱，让驴显得精神，⏎他们就捆住驴腿，抬着赶路，⏎这对父子抬着驴就像抬盏吊灯。⏎“可怜的家伙，傻帽，一对老粗，”⏎头一个见到的人就哈哈大笑，⏎“搞什么鬼把戏，这两个乡下佬？⏎瞧这三个蠢货，最蠢的还不是⏎大家公认的那个！”⏎磨坊主听了这话便承认无知，⏎赶紧放下牲口，催他快点走。⏎然而，毛驴已经尝到了⏎另一种方式赶路的甜头，⏎就用驴方言开始抱怨。⏎不过磨坊主没有对此留意，⏎他让儿子骑上去，自己跟在后边。⏎路上又遇见三名正经的商人，⏎他们也同样看不顺眼，⏎年纪最大的那位就冲着少年，⏎尽量提高嗓门嚷道：⏎“哎嘿！喂！你还不快下来，⏎年轻人，千万不要惹人议论，⏎说你带一名花白胡子的老奴才。⏎你应该跟着走，骑驴让给老人。”⏎“先生们，”磨坊主应声答道，⏎“这就包你们满意。”⏎于是儿子下来走，老子骑上驴。⏎这时又有三个姑娘从旁经过，⏎其中一个也有话说：⏎“看着一个男孩这样一瘸一拐，⏎叫人实在无地自容，⏎而那笨蛋样却摆出主教的姿态，⏎骑着驴还自以为聪明。”⏎“到我这年龄，”磨坊主回敬，⏎“就没有笨蛋了，请您相信，⏎走您的路吧，姑娘。”⏎这老兄接二连三受人嘲讽，⏎就以为自己错了，也让儿子骑上。⏎刚走出去三十步，又遇第三伙人，⏎他们更看不过去，一个人提高声音：⏎“这两个家伙简直发了疯，⏎可怜的毛驴已经驮不动，⏎要被两个块头给压死。⏎这样对待一头母驴，⏎哼！他们于心何忍！⏎难道他们也这样狠心，⏎对待自己的老仆人？⏎他们肯定是去赶集，⏎最后也只能卖一张驴皮。”⏎“真的！”磨坊主不由得感叹，⏎“想要所有人都满意，⏎简直就是神经错乱！⏎咱们不妨再试一试，⏎也许能用什么方式，⏎达到两全其美的结果。”⏎于是父子二人又从驴背下来，⏎毛驴就神气活现走在前头。⏎又有一个行人见了，不禁说道：⏎“磨坊主受累让驴自在，⏎天下还有这种新鲜事？⏎究竟是驴还是主人，⏎生来就是受累的命？⏎我倒想劝劝这两个人，⏎把驴供起来奉为神明。⏎他们就不怕费鞋底，⏎也要保护他们的驴蹄。⏎换了尼古拉可不这么傻，⏎他是骑毛驴去看雅娜，⏎那首民歌唱得很明白。”⏎磨坊主接口说道：⏎“驴的三重唱是很精彩！⏎千真万确，我就是驴，⏎我承认，我也认可；⏎今后不管别人怎么说，⏎不管是赞美还是指责，⏎或者根本不说什么，⏎我就照自己的主意办。”⏎他说到做到，而且做得很好。⏎至于你，追随战神、爱神还是君主，⏎你来也好去也罢，还是到处奔波，⏎要结婚就结婚，或者到外省立足，⏎要进寺院供职，或在朝廷谋个职务，⏎随便别人怎么讲，⏎只要你自己有主张。,拉封丹寓言·李玉民译,
胃与肢体,,拉封丹,我这部作品破题，⏎本应该从王国讲起：⏎从某种角度看国家，⏎同胃先生何其相似：⏎胃如有需求，全身都有感觉。⏎肢体厌倦了给胃工作，⏎决意过上绅士的生活，⏎要效法胃的榜样，⏎终日什么也不干。⏎肢体都说：“没有我们，⏎胃就只能喝西北风。⏎我们流汗，我们受累，⏎就像干重活的畜生。⏎可是究竟为了谁？⏎仅仅为了他一个胃！⏎我们忙碌却享受不着，⏎天天只让他喝足吃饱。⏎我们罢工吧，这才是⏎他要教会我们的手艺。”⏎他们这么说就这么做：⏎双手停止了干活，⏎胳臂停止了动作，⏎两腿也不再迈步。⏎他们对胃先生说自己去找吃喝。⏎这是他们后悔不迭的一个过错。⏎没过多久这几个可怜的家伙，⏎就感到衰竭，心脏不再供血：⏎每个肢体都深受拖累，⏎周身的力气也在减退。⏎经过这事这些反抗者⏎才算明白这一道理：⏎他们认为懒惰的那个，⏎为了公共利益比谁的贡献都多。⏎这情况可适用于王国的强盛。⏎国家接收并分配，掌握着均衡。⏎人人都为国家效力，⏎也相应从国家获取生计。⏎国家保障工匠通过劳作而生存，⏎让商家致富，给官员发俸禄，⏎让农民温饱，给士兵发军饷，⏎将君主的恩典广布四面八方，⏎王国独自维持百姓安居乐业，⏎墨涅乌斯把这讲得很透彻。⏎当时平民非常不满，⏎要摆脱元老院，⏎说元老拥有整个帝国，⏎拥有权力和金钱，⏎拥有荣誉和尊严；⏎而平民百姓所拥有的，⏎则是全部的苦难：⏎不仅要纳苛捐杂税，⏎还要肩负战争的重担。⏎他们已经开始围城，⏎布置在各个战斗据点，⏎多数人要去另寻家园⏎墨涅乌斯正是在这种关头，⏎通过这样一篇令人信服的寓言，⏎让他们明白恰恰类似人的肢体，⏎促使他们回心转意，⏎重新履行臣民的义务。,拉封丹寓言·李玉民译,
装扮成牧人的狼,,拉封丹,一只在周围觅食的老狼，⏎近来再难逮着羊，⏎他认为应当学学狐狸，⏎装扮另一种模样。⏎他披上了肥袖的外衣，⏎一副牧人的打扮，⏎还不忘拿支风笛，⏎捡根棍子当牧杖。⏎为了将奸计贯彻到底⏎他还在帽子上写了几个字：⏎“我叫吉约，这群羊的牧人。”⏎这样装扮妥当，⏎用前爪拄起牧杖，⏎这个冒牌的吉约，⏎便悄悄接近羊群。⏎那个真吉约躺在草地上，⏎这时睡得正香。⏎他的牧犬、他的风笛，⏎以及大部分山羊，⏎也都徜徉在梦乡。⏎冒牌的牧人也就由着他们，⏎他想把其余的羊带进密林；⏎为了确保一举成功，⏎伪装再锦上添花，⏎认为有必要讲讲话，⏎而这样反把事情搞砸。⏎他模仿不了牧羊人的声音，⏎讲话的狼嗥响彻了树林，⏎秘密从而完全败露。⏎羊和牧羊犬、年轻的牧人；⏎大家闻声都惊醒。⏎可怜的狼一见大事不妙，⏎怎奈被衣服绊住了腿脚，⏎想抵抗也不成，⏎要逃也逃不掉。⏎骗子再怎么高明，⏎总有地方露出破绽，⏎是狼就改不了习性；⏎这可以说铁证如山。,拉封丹寓言·李玉民译,
青蛙请立国王,,拉封丹,青蛙们已经厌倦⏎他们的民主政体，⏎举国闹翻了天，⏎朱庇特只好干预，⏎给他们确立君主政权；⏎从天上派去一个⏎十分平和的国王。⏎这国王突然降落，⏎发出巨大的声响，⏎吓得沼泽的居民，⏎都纷纷躲藏。⏎这些百姓又胆怯又愚蠢，⏎有的钻进灯芯草和芦苇中，⏎有的扎进水底，⏎钻进沼泽的所有洞里，⏎他们以为新来了一个巨人，⏎很久不敢出来瞻仰⏎他们国王的尊容。⏎来者不过是一根小梁木。⏎第一只出洞的青蛙，⏎壮着胆子看他，⏎乍一看还真害怕。⏎青蛙战战兢兢，⏎一点一点靠近。⏎另一只跟上来，随后又一只，⏎结果来了一大群，⏎居民最终打成一片，⏎他们甚至跳到国王的肩上。⏎国王陛下很宽容，⏎始终也不吱一声。⏎可是青蛙闹得太凶，⏎吵得朱庇特头都疼。⏎这群百姓要求：“给我们一位⏎喜欢活动的国王吧。”⏎众神之主便给他们派去一只鹤。⏎这只鹤捕杀青蛙，⏎甚至整个儿活活吞下。⏎青蛙们又开始叫苦连天；⏎朱庇特则回答：“又怎么不满！⏎你们以为提出愿望，⏎我们就得照办？⏎你们本来应当维护⏎你们先前的政府。⏎既然没有那么做，⏎头一个国王宽厚温和，⏎你们原本应该满足：⏎这一位你们还是将就为妙，⏎只恐怕再换一个更糟糕。”,拉封丹寓言·李玉民译,
狐狸和山羊,,拉封丹,狐狸队长同他朋友山羊结伴而行。⏎这山羊两只角很长，目光却短浅：⏎只能看到自己的鼻尖。⏎而狐狸在骗术上早已老谋深算。⏎两朋友走得口渴跳进一口井中，⏎他们畅饮饱喝了一通。⏎两个喝足了之后，⏎狐狸便对山羊说：⏎“伙计，咱们怎么办？⏎水喝足了不算完，⏎还得想法从井里出去。⏎你抬起两个前蹄，⏎两只角也高高竖起，⏎紧紧贴着井壁。⏎我就从你的后背爬上去，⏎再登上你的两只角，⏎就借助你这架梯子，⏎先从这口井爬出去，⏎然后再把你拉上去。”⏎“我以这胡子起誓，”山羊赞道，⏎“你这办法真妙，⏎我赞赏你这样聪明的头脑；⏎这种绝招我承认，⏎我怎么也想不到。”⏎狐狸爬出这口井，丢下了伙伴，⏎还对山羊夸夸其谈，⏎规劝他耐心等待。⏎狐狸还说：“等哪天老天长眼，⏎给你多如胡须的判断，⏎你就不会这么轻率，⏎随随便便下到井里。⏎再见了，我已经出来。⏎你就想法儿自救吧，⏎拿出你全身的本事。⏎我还有事情要办，⏎路上不能耽误时间。”⏎凡事有始有终，必须考虑周全。,拉封丹寓言·李玉民译,
雌鹰、母猪和雌猫,,拉封丹,一棵蛀空的树顶筑有鹰巢，⏎树下住着野猪，树腰住着野猫，⏎母亲和幼崽组成三个家庭，⏎邻里邻居上下互不相扰。⏎野猫却无事生非，打破了安宁，⏎她爬上鹰巢说道：“大事不妙，⏎我们死到临头，恐怕性命难保，⏎至少我们的孩子在劫难逃。⏎您还没看到，那头该死的野猪，⏎整天拱来拱去，挖我们的墙脚？⏎肯定要把橡树连根掘起，⏎连同我们的孩子一起毁掉。⏎但愿孩子们都能安然无事，⏎可是树一倒，就会让野猪吃掉！⏎哪怕给我留一个⏎也算是老天行好。”⏎心怀叵测的野猫，⏎散布了一片恐怖，⏎溜下树离开鹰巢，⏎来看望下家的邻居，⏎正赶上野猪生小猪。⏎野猫进门悄声说道：⏎“我的好友邻居大嫂，⏎我劝您千万别出屋，⏎老鹰会趁机来袭扰，⏎抓走您这些小宝宝。⏎这话您可别透露，⏎老鹰冲我发飙受不了。”⏎野猫又在另一家散播了恐怖，⏎这才回到自己的洞里睡大觉。⏎老鹰不敢离巢去捕食喂鹰雏，⏎野猪更小心，不敢离窝半步。⏎多么愚蠢，看不到最大的需要，⏎别的事小，先得把肚子填饱。⏎两家母亲就这样在家里守护，⏎守护孩子们，总觉得危机四伏。⏎鸟中王唯恐野猪拱倒鹰巢，⏎野猪也最怕鹰袭击一家老小。⏎无论鹰家族还是野猪家族，⏎全被饥饿吞没，死了个绝乎，⏎一个个活活饿死，两家全报销，⏎老猫家大吃大喝，过得多逍遥！⏎一条毒舌挑拨事端，⏎能制造多少灾难？⏎潘多拉盒子一打开，⏎就要跑出多少祸患，⏎依我看最大的祸害，⏎就是奸邪者的欺骗。,拉封丹寓言·李玉民译,
酒鬼和他老婆,,拉封丹,人人都有缺点，还一犯再犯：⏎无论羞耻还是畏惧，⏎也都无法改变。⏎提起这个话题，我想起一个故事：⏎不管讲什么道理，⏎我总要借助于事例。⏎且说有一个酒鬼，嗜酒不要命，⏎不仅挥霍掉钱财，⏎身心还受到伤害。⏎这种人把家产荡完，⏎人生之路还未走一半。⏎有一天，这家伙喝得烂醉如泥，⏎把他的全部知觉留在酒瓶里，⏎他老婆就把他关进一座坟墓。⏎新酿的酒上了头，⏎他就在墓中慢慢醒酒。⏎等酒醒来他才发现，⏎身边全是丧葬的物件：⏎有一盏长明灯，⏎还有一块殓布。⏎“这是什么乱七八糟的？”他说道，⏎“难道我老婆成了寡妇？”⏎这当儿，他的妻子走进了坟墓，⏎一身阿勒克托的装束，⏎戴着女神的面具，⏎模仿女神的声调，⏎走近所谓死者的棺木，⏎给他端来一碗滚烫的菜粥。⏎这位丈夫见了丝毫也不怀疑，⏎一定是从地狱里来的一个鬼。⏎“你究竟是谁？”⏎他问那个幽灵。⏎“我在撒旦王国里，⏎主要管理伙食。”⏎他的妻子回答，⏎“现在端来吃的，⏎送给黑墓中的饿鬼。”⏎她丈夫想也未想就接口说：⏎“你也不送来点酒喝？”,拉封丹寓言·李玉民译,
痛风和蜘蛛,,拉封丹,地狱造了痛风和蜘蛛两姊妹，⏎便对她们说道：“我的女儿，⏎你们可以炫耀，⏎让人类同样畏忌。⏎因而要给你们寻找⏎合适的安身之地。⏎仔细瞧瞧，要住这些低矮的小木房，⏎还是住那样漂亮、金碧辉煌的大宫殿？⏎这就是我的安排，⏎挑个地方住下来；⏎你们抽签来决定，⏎两根签决定命运。”⏎蜘蛛说：⏎“这些破房的东西，⏎一样也看不顺眼。”⏎痛风的想法恰恰相反，她看见⏎宫殿里挤满了人，⏎他们名称叫医生，⏎住那儿肯定有麻烦，⏎于是挑选了另一签。⏎就到破屋安家落户，⏎正巧来了个穷汉，⏎躺在他脚趾上好舒服，⏎还一边叨念：⏎“我干这样的行当，⏎不信还有失业的危险，⏎还会把我扫地出门，⏎神医也绝不会过问。”⏎蜘蛛这工夫，⏎已在棚角护板立足，⏎在这个地方安顿，⏎好像租下永久居住。⏎住下便吐丝结网，⏎粘住飞虫有了食粮。⏎不料来了个女仆，⏎挥扫把一扫而光。⏎再织网又遭扫荡。⏎可怜的蜘蛛只好每天搬迁，⏎搬来搬去也是枉然，⏎终于无奈去找痛风。⏎痛风正在路上折腾，⏎比起最不幸的蜘蛛，⏎还要千百倍不幸。⏎主人带她到处奔波：⏎时而去树林砍柴，⏎时而到田里干活⏎翻土整地无所不做。⏎有道是：⏎痛风怕的是折腾，⏎折腾就能好五分。⏎她说道：⏎“我可实在受不了！⏎蜘蛛妹，咱俩可对调？”⏎蜘蛛立刻就答应，还马上行动，⏎悄悄钻进破房中。⏎再也没人来打扫，⏎不必搬家到处逃。⏎痛风那边，丝毫也不怠慢，⏎径直奔向新目标，⏎撂倒一个大主教，⏎终生卧床动不了。⏎天晓得！不知用了多少药，⏎医生根本无廉耻，⏎病痛越治越糟糕。⏎就这样，各得其所两姊妹⏎交换住所真明智。,拉封丹寓言·李玉民译,
狼与鹤,,拉封丹,狼贪吃而说狼吞虎咽。⏎一匹狼参加一次盛宴，⏎据说吃得特别急，⏎一根骨头卡在嗓眼里，⏎险些丢了性命。⏎幸好一只鹤经过那里，⏎狼呼救发不出声，⏎就向鹤连连打手势。⏎鹤大夫就飞了过来；⏎立刻开始做手术。⏎鹤大夫医术高明，⏎很快给狼取出了骨头，⏎要求付给一定报酬。⏎“给你报酬？”狼答道，⏎“开什么玩笑，我的好大嫂，⏎怎么，你脖子探进我喉咙，⏎我还让你缩回去，⏎难道这回报还算少？⏎滚吧，你这忘恩负义的家伙，⏎千万别落到我的爪下！”,拉封丹寓言·李玉民译,
